sale_id,store_id,user_id,sale_date,sales_amount
7544,6,787,2024-09-12,39.63
3847,5,381,2024-09-12,29.11
5251,4,1815,2024-09-12,55.17
8084,5,987,2024-09-12,30.75
5589,2,1204,2024-09-12,68.99
6861,4,1607,2024-09-12,73.41
851,4,1076,2024-09-12,49.94
25,1,279,2024-09-12,70.11
7520,6,2413,2024-09-12,71.2
781,4,145,2024-09-13,55.06
3373,5,76,2024-09-13,43.76
8151,5,1102,2024-09-13,23.8
7145,1,2262,2024-09-13,34.74
9393,5,1407,2024-09-13,10.15
7424,3,2197,2024-09-13,66.47
6051,6,1124,2024-09-13,75.17
7022,2,714,2024-09-13,30.81
7787,6,1019,2024-09-13,49.26
7711,1,72,2024-09-13,43.06
5970,4,2120,2024-09-13,31.34
3502,1,754,2024-09-14,40.88
2736,2,2141,2024-09-14,35.99
8826,1,186,2024-09-14,77.13
2535,3,894,2024-09-14,29.14
8471,1,249,2024-09-14,68.18
2960,6,1073,2024-09-14,45.15
1706,1,1800,2024-09-14,72.94
2877,1,1869,2024-09-14,69.68
2839,1,1859,2024-09-14,31.4
7984,3,1550,2024-09-14,32.29
1967,3,131,2024-09-14,25.97
5450,1,294,2024-09-15,58.97
2039,2,1086,2024-09-15,36.1
597,6,1370,2024-09-15,73.38
7830,1,2296,2024-09-15,49.56
2202,6,2359,2024-09-15,17.05
490,1,727,2024-09-15,12.02
3662,5,2129,2024-09-15,13.14
142,4,308,2024-09-15,29.05
7542,3,1112,2024-09-15,11.26
6068,4,2437,2024-09-15,52.47
670,6,1070,2024-09-15,52.56
1772,4,867,2024-09-15,34.94
7565,6,1108,2024-09-15,34.46
4073,3,1140,2024-09-15,76.81
9995,5,329,2024-09-15,38.57
5885,6,2052,2024-09-15,56.36
7673,5,610,2024-09-15,21.86
8489,5,2365,2024-09-15,74.06
7655,5,2255,2024-09-15,65.67
7690,6,2136,2024-09-15,61.96
9750,6,1109,2024-09-16,64.97
2814,1,124,2024-09-16,66.16
1421,4,1901,2024-09-16,16.86
8623,3,2217,2024-09-16,78.44
9021,3,1232,2024-09-16,18.23
5183,3,1297,2024-09-16,54.29
3520,1,1901,2024-09-16,29.43
9769,6,230,2024-09-16,14.11
4091,2,42,2024-09-16,53.07
9830,6,839,2024-09-16,66.01
7745,6,1816,2024-09-16,76.92
277,5,651,2024-09-16,49.87
9378,4,1321,2024-09-16,48.91
4854,2,115,2024-09-17,52.68
5138,6,1067,2024-09-17,40.73
8176,1,720,2024-09-17,19.11
1134,1,2219,2024-09-17,64.94
3992,5,2179,2024-09-17,33.0
4582,4,473,2024-09-17,53.3
5327,6,82,2024-09-17,64.02
6049,2,210,2024-09-17,38.33
3607,3,841,2024-09-17,54.54
758,6,2306,2024-09-17,59.94
4952,2,2319,2024-09-17,66.74
7992,4,1628,2024-09-17,79.32
8259,6,196,2024-09-17,47.56
7724,4,2237,2024-09-17,36.58
1737,3,253,2024-09-17,37.62
7106,2,1318,2024-09-17,75.08
5380,5,891,2024-09-18,34.18
2166,2,2065,2024-09-18,54.31
1702,1,1789,2024-09-18,72.38
4399,3,938,2024-09-18,73.61
852,1,1266,2024-09-18,28.78
338,6,631,2024-09-18,25.54
7700,1,1096,2024-09-18,16.66
234,4,43,2024-09-18,70.1
1369,5,2023,2024-09-18,57.55
4793,3,602,2024-09-18,50.39
7488,4,740,2024-09-18,45.35
1897,3,1375,2024-09-18,69.24
662,5,1103,2024-09-18,59.31
6961,5,2128,2024-09-18,66.21
249,6,18,2024-09-18,77.12
6804,6,2285,2024-09-18,57.41
2116,4,2092,2024-09-18,66.46
9465,3,1436,2024-09-19,38.45
8715,5,780,2024-09-19,60.99
2757,5,1429,2024-09-19,11.98
6014,6,821,2024-09-19,75.62
7124,5,2052,2024-09-19,53.36
7153,1,964,2024-09-19,44.35
3132,5,2267,2024-09-19,48.93
5958,4,1032,2024-09-19,66.94
6709,1,1130,2024-09-19,15.87
2167,1,2390,2024-09-19,41.97
9649,1,2434,2024-09-19,67.34
7040,2,2211,2024-09-19,39.4
8246,6,2383,2024-09-19,20.53
1779,6,2402,2024-09-19,71.98
2309,3,1283,2024-09-19,70.46
1920,5,970,2024-09-19,78.37
2050,5,2382,2024-09-19,60.82
8056,4,289,2024-09-19,44.67
6729,4,52,2024-09-19,66.18
1092,2,211,2024-09-20,12.34
7656,6,1469,2024-09-20,41.57
2401,3,991,2024-09-20,70.57
3097,2,1454,2024-09-20,59.27
9144,6,1982,2024-09-20,24.77
2201,2,2469,2024-09-20,15.52
4832,3,370,2024-09-20,44.51
4427,4,1057,2024-09-20,46.24
4440,2,306,2024-09-20,39.92
320,4,977,2024-09-20,76.62
7537,6,964,2024-09-20,72.14
7251,6,429,2024-09-20,23.4
6843,4,2124,2024-09-20,14.33
9615,2,1248,2024-09-20,10.07
752,6,590,2024-09-21,55.36
9210,4,302,2024-09-21,60.14
3492,5,2359,2024-09-21,15.6
6040,1,2339,2024-09-21,78.44
1289,6,1600,2024-09-21,33.7
8395,2,319,2024-09-21,77.46
5155,4,735,2024-09-21,48.56
8153,5,2010,2024-09-21,30.13
4247,2,1237,2024-09-21,77.72
1183,1,1389,2024-09-21,11.2
1797,5,1383,2024-09-21,62.8
1927,5,1281,2024-09-22,40.63
4226,2,610,2024-09-22,10.81
8128,5,597,2024-09-22,47.16
7177,4,507,2024-09-22,25.73
9887,5,2488,2024-09-22,76.08
7182,5,888,2024-09-22,32.43
9997,5,1871,2024-09-22,60.6
3258,4,191,2024-09-22,50.23
9275,2,642,2024-09-22,76.19
5894,3,412,2024-09-22,54.62
4648,6,1897,2024-09-22,73.09
4477,5,934,2024-09-23,25.32
2929,6,1788,2024-09-23,77.13
9107,5,1721,2024-09-23,36.43
9959,3,1733,2024-09-23,38.39
5668,3,732,2024-09-23,70.67
922,6,1212,2024-09-23,22.9
5216,4,1805,2024-09-23,70.18
6742,3,2066,2024-09-23,78.43
4901,2,693,2024-09-23,72.82
612,1,367,2024-09-23,72.54
7627,4,2243,2024-09-23,27.69
8971,2,1763,2024-09-23,77.43
7338,1,1130,2024-09-23,79.59
1926,6,675,2024-09-24,76.53
3479,4,1342,2024-09-24,67.89
9868,6,1432,2024-09-24,46.39
4246,1,345,2024-09-24,53.44
2142,1,1932,2024-09-24,35.91
8230,1,161,2024-09-24,41.9
250,2,228,2024-09-24,67.25
7642,3,1361,2024-09-24,46.62
6246,1,2052,2024-09-24,21.93
5673,5,420,2024-09-24,62.99
1447,5,321,2024-09-24,59.94
7431,2,1498,2024-09-24,29.85
6808,1,1537,2024-09-24,34.84
5426,4,2438,2024-09-24,74.79
8401,3,2397,2024-09-24,41.59
817,4,93,2024-09-25,37.52
5888,4,2058,2024-09-25,10.78
5447,1,2464,2024-09-25,39.33
4869,2,1943,2024-09-25,21.77
9481,2,1566,2024-09-25,20.72
3815,4,1428,2024-09-25,71.5
353,6,1757,2024-09-25,45.22
6783,6,353,2024-09-25,44.79
8692,3,2452,2024-09-25,37.2
1012,1,721,2024-09-25,24.45
9383,6,913,2024-09-25,22.5
5631,6,2083,2024-09-25,28.99
3675,2,310,2024-09-25,30.71
9690,5,120,2024-09-25,31.58
8734,3,456,2024-09-25,41.28
517,5,1985,2024-09-26,67.28
4225,3,983,2024-09-26,67.07
1294,6,944,2024-09-26,77.37
2433,3,270,2024-09-26,27.26
3991,2,1068,2024-09-26,43.53
6106,6,1408,2024-09-26,17.71
2498,6,188,2024-09-26,30.3
5629,6,855,2024-09-26,70.22
4492,4,812,2024-09-26,10.1
1314,2,499,2024-09-26,44.55
1997,6,19,2024-09-26,23.19
3629,4,84,2024-09-26,41.76
4149,4,399,2024-09-27,31.6
3304,2,245,2024-09-27,43.74
21,6,1073,2024-09-27,37.84
4955,5,47,2024-09-27,18.64
5115,1,1914,2024-09-27,17.48
4213,3,2140,2024-09-27,19.16
1663,1,1549,2024-09-27,28.2
7560,4,2282,2024-09-27,24.86
4528,5,1038,2024-09-27,37.18
6899,5,920,2024-09-27,63.44
1807,2,1140,2024-09-27,22.99
5361,4,1109,2024-09-27,12.92
1275,1,451,2024-09-27,74.68
8287,5,2223,2024-09-27,40.05
111,4,1854,2024-09-28,50.64
4310,3,240,2024-09-28,15.85
7909,6,2393,2024-09-28,77.43
9073,6,2373,2024-09-28,75.09
8003,2,460,2024-09-28,17.52
3750,4,2084,2024-09-28,46.24
5384,3,780,2024-09-28,18.51
1210,4,580,2024-09-28,40.06
9304,5,796,2024-09-28,17.54
8245,4,2198,2024-09-29,17.88
3278,4,1897,2024-09-29,24.41
7256,5,2346,2024-09-29,24.69
9039,2,1750,2024-09-29,15.43
9781,6,2403,2024-09-29,15.97
4883,1,691,2024-09-29,60.92
336,4,379,2024-09-29,21.15
5471,3,1158,2024-09-29,41.68
4674,5,232,2024-09-29,40.68
4407,4,1473,2024-09-29,12.17
2107,2,1231,2024-09-29,10.43
7557,2,2188,2024-09-29,24.37
2808,4,356,2024-09-29,53.75
1113,1,1688,2024-09-29,29.36
4853,6,576,2024-09-30,60.53
2770,3,1934,2024-09-30,66.54
6337,2,116,2024-09-30,79.55
8827,6,209,2024-09-30,76.41
5344,1,528,2024-09-30,57.29
4785,3,614,2024-09-30,21.31
3797,1,1677,2024-09-30,38.41
8914,5,2358,2024-09-30,42.59
6716,4,2409,2024-09-30,48.63
9612,4,1633,2024-09-30,13.96
9179,5,360,2024-09-30,42.11
2300,4,1539,2024-09-30,23.7
6535,6,2478,2024-09-30,33.11
2287,6,2178,2024-10-01,79.24
7674,1,791,2024-10-01,15.86
2295,2,779,2024-10-01,74.66
5306,3,1265,2024-10-01,60.03
1394,4,1076,2024-10-01,50.41
1496,1,2275,2024-10-01,37.3
9423,6,2200,2024-10-01,62.67
2003,1,748,2024-10-01,40.75
8377,4,1390,2024-10-01,20.79
6232,2,1865,2024-10-01,69.6
9611,3,1230,2024-10-01,20.11
4496,2,1333,2024-10-01,27.83
6396,1,998,2024-10-01,27.56
596,1,916,2024-10-01,61.88
7760,1,920,2024-10-01,29.31
4367,1,1773,2024-10-01,34.1
1123,1,1866,2024-10-01,23.65
3830,4,422,2024-10-01,67.48
6598,3,2202,2024-10-01,54.75
7609,5,1041,2024-10-02,29.17
2544,3,2159,2024-10-02,58.32
8411,3,1829,2024-10-02,72.93
4454,5,1577,2024-10-02,62.11
4940,2,666,2024-10-02,56.33
9181,5,1348,2024-10-02,35.07
108,2,1599,2024-10-02,53.5
5424,1,716,2024-10-02,78.82
8237,1,520,2024-10-03,49.9
6979,1,615,2024-10-03,40.42
6527,3,1713,2024-10-03,17.22
9647,4,853,2024-10-03,57.02
2121,3,1951,2024-10-03,51.88
8232,2,803,2024-10-03,56.71
8423,4,207,2024-10-03,17.06
7522,2,1158,2024-10-03,18.89
5261,4,209,2024-10-03,67.31
1743,6,1700,2024-10-03,63.3
4276,5,1773,2024-10-03,67.68
4973,2,825,2024-10-04,41.17
6531,3,1240,2024-10-04,52.28
8533,2,1218,2024-10-04,11.6
4175,1,678,2024-10-04,26.14
9666,3,2260,2024-10-04,59.15
2263,2,681,2024-10-04,15.66
318,4,1645,2024-10-04,67.52
6576,4,1229,2024-10-04,33.77
9127,2,46,2024-10-04,18.29
3298,5,254,2024-10-04,54.19
4115,5,1914,2024-10-04,30.25
2813,2,1340,2024-10-04,32.62
7401,2,986,2024-10-04,56.21
1298,4,849,2024-10-04,23.04
8577,1,1219,2024-10-05,54.17
5254,3,1054,2024-10-05,37.95
4417,5,2499,2024-10-05,69.27
3489,5,2420,2024-10-05,62.77
4792,6,1274,2024-10-05,61.12
4751,6,2040,2024-10-05,71.85
8602,6,1507,2024-10-05,57.53
2906,2,1381,2024-10-05,64.5
1971,4,1640,2024-10-05,34.45
9325,1,2036,2024-10-05,23.38
3288,5,1209,2024-10-05,44.61
6893,1,1498,2024-10-05,67.55
6982,3,1445,2024-10-06,65.59
964,3,606,2024-10-06,78.99
954,3,654,2024-10-06,32.27
3561,4,392,2024-10-06,71.94
7508,6,1700,2024-10-06,15.11
505,4,411,2024-10-06,44.83
3746,2,1583,2024-10-06,63.29
3817,5,1614,2024-10-06,17.7
6584,5,2171,2024-10-06,15.45
2182,1,1381,2024-10-06,78.83
3021,6,196,2024-10-06,63.42
1889,2,292,2024-10-06,41.24
1848,1,1147,2024-10-06,27.88
401,5,1925,2024-10-06,58.17
1094,5,23,2024-10-06,47.09
8790,1,1467,2024-10-06,53.47
9105,3,1133,2024-10-06,75.75
254,1,447,2024-10-06,26.1
3697,2,694,2024-10-07,73.83
7494,5,248,2024-10-07,56.33
8975,6,715,2024-10-07,77.32
7343,6,2162,2024-10-07,10.0
720,3,331,2024-10-07,68.1
938,2,2159,2024-10-07,66.87
824,4,552,2024-10-07,15.81
9635,6,181,2024-10-07,21.42
2431,5,1727,2024-10-07,15.86
7119,5,17,2024-10-07,27.52
1295,3,285,2024-10-07,10.22
933,3,1559,2024-10-07,13.0
2989,6,383,2024-10-07,73.2
6935,4,1348,2024-10-07,23.23
5509,6,1902,2024-10-07,25.0
5922,1,273,2024-10-08,57.09
7265,4,2482,2024-10-08,26.4
3320,5,778,2024-10-08,24.05
5826,3,731,2024-10-08,55.48
489,1,1101,2024-10-08,23.24
1332,5,1851,2024-10-08,15.45
5203,2,1327,2024-10-08,65.67
6148,5,1193,2024-10-08,31.1
2845,3,1542,2024-10-08,11.88
3531,1,1357,2024-10-08,55.38
1960,2,400,2024-10-08,36.3
5121,3,1043,2024-10-08,18.5
8028,4,1580,2024-10-08,13.56
1240,1,1231,2024-10-08,72.87
8382,1,1398,2024-10-08,30.75
2344,5,188,2024-10-09,16.71
8909,1,1042,2024-10-09,64.18
425,1,364,2024-10-09,35.9
6517,5,2159,2024-10-09,25.97
6297,4,158,2024-10-09,37.54
4048,6,707,2024-10-09,71.84
7526,1,1484,2024-10-09,76.09
7843,2,885,2024-10-09,24.69
4769,6,867,2024-10-09,16.79
7663,6,2206,2024-10-09,20.67
1225,4,276,2024-10-09,36.93
5935,6,743,2024-10-09,17.81
3421,2,1922,2024-10-10,17.2
9233,5,218,2024-10-10,31.61
5895,6,499,2024-10-10,44.05
3133,6,204,2024-10-10,38.48
3224,2,1475,2024-10-10,73.62
456,3,1748,2024-10-10,62.13
9922,3,2456,2024-10-10,13.97
5853,4,1522,2024-10-10,67.6
4251,1,1677,2024-10-10,25.71
1728,1,1945,2024-10-10,45.53
3173,2,1433,2024-10-10,79.41
7088,3,3,2024-10-10,46.79
5689,5,2339,2024-10-10,58.88
6183,5,162,2024-10-10,42.82
3215,1,1040,2024-10-10,29.94
6204,4,2301,2024-10-10,45.8
6607,6,868,2024-10-10,17.34
4862,5,1769,2024-10-10,23.15
9960,1,234,2024-10-10,66.32
8250,5,2105,2024-10-11,47.01
3437,4,890,2024-10-11,52.8
6291,1,2040,2024-10-11,61.33
8430,1,2286,2024-10-11,21.66
9355,6,2080,2024-10-11,44.92
8454,5,1870,2024-10-11,53.08
8583,4,1042,2024-10-11,28.61
1297,4,1619,2024-10-11,24.86
5383,3,1065,2024-10-11,60.05
5821,4,2431,2024-10-11,25.89
701,5,137,2024-10-11,77.75
624,5,1628,2024-10-11,75.67
4599,6,2389,2024-10-11,13.26
4093,5,132,2024-10-11,30.51
8370,2,1029,2024-10-11,42.27
198,5,1423,2024-10-11,31.52
3374,1,454,2024-10-11,49.17
3242,5,2327,2024-10-11,70.09
9043,4,537,2024-10-11,68.08
3854,2,1885,2024-10-11,46.21
8529,5,1659,2024-10-12,62.19
6331,5,1864,2024-10-12,50.32
6411,1,1596,2024-10-12,20.92
9520,2,1796,2024-10-12,35.19
9542,3,1112,2024-10-12,63.11
4387,6,2472,2024-10-12,12.18
1674,1,1017,2024-10-12,77.44
1712,6,631,2024-10-12,58.81
6459,3,412,2024-10-12,78.93
6449,2,2084,2024-10-12,77.7
9091,3,1535,2024-10-12,39.3
2903,2,1121,2024-10-12,37.18
2372,5,332,2024-10-12,19.92
9613,4,41,2024-10-12,73.88
3897,5,455,2024-10-12,40.08
6284,2,569,2024-10-12,66.87
4182,1,2237,2024-10-12,14.35
3747,3,1625,2024-10-12,32.43
6111,1,1215,2024-10-12,78.39
3774,6,440,2024-10-12,77.92
3878,3,1019,2024-10-12,42.5
2129,1,719,2024-10-12,15.47
929,2,140,2024-10-12,53.61
9027,6,1042,2024-10-13,26.16
7068,4,139,2024-10-13,21.92
77,3,1066,2024-10-13,69.61
3378,3,2110,2024-10-13,47.93
3829,5,1163,2024-10-13,73.03
2611,2,1786,2024-10-13,37.7
5013,2,446,2024-10-13,35.52
4459,6,113,2024-10-13,14.17
8154,2,432,2024-10-13,32.5
8262,5,1099,2024-10-13,62.69
4553,1,2262,2024-10-13,23.73
8772,3,915,2024-10-13,63.98
3594,5,928,2024-10-13,19.09
8501,5,1312,2024-10-14,62.09
9724,3,565,2024-10-14,28.84
9117,5,1902,2024-10-14,36.28
5429,6,73,2024-10-14,46.1
6822,4,2019,2024-10-14,49.19
3468,1,1918,2024-10-14,43.74
7036,1,1172,2024-10-14,57.12
5521,2,1056,2024-10-14,25.07
7764,5,588,2024-10-14,74.77
9748,6,123,2024-10-14,22.15
8048,4,697,2024-10-15,13.48
3281,5,978,2024-10-15,42.44
7837,5,729,2024-10-15,32.41
1290,4,2048,2024-10-15,38.17
7676,1,200,2024-10-15,48.42
6082,6,1904,2024-10-15,74.67
6141,4,2083,2024-10-15,48.32
9223,6,1599,2024-10-15,16.51
8546,4,2459,2024-10-15,53.62
6927,2,1400,2024-10-15,16.55
2805,3,2068,2024-10-16,38.11
9536,3,1339,2024-10-16,42.42
1026,3,836,2024-10-16,19.85
5903,5,1483,2024-10-16,16.91
4763,4,1594,2024-10-16,18.31
3201,6,1707,2024-10-16,60.98
3498,5,904,2024-10-16,17.48
6761,6,62,2024-10-16,61.46
5710,1,219,2024-10-16,55.18
6306,4,2121,2024-10-16,20.99
7234,5,1577,2024-10-16,59.01
7281,4,873,2024-10-16,65.49
631,1,1366,2024-10-16,38.84
8244,3,1078,2024-10-17,65.3
9416,4,172,2024-10-17,74.82
2034,4,1163,2024-10-17,46.78
2319,1,873,2024-10-17,17.22
5846,3,2225,2024-10-17,79.75
8352,4,1734,2024-10-17,38.76
4058,4,2482,2024-10-17,47.44
8290,5,2463,2024-10-17,48.13
4819,6,787,2024-10-17,33.4
3942,2,605,2024-10-17,29.03
56,2,1329,2024-10-17,32.19
4899,4,1068,2024-10-17,24.83
5591,4,106,2024-10-17,77.18
7917,4,1117,2024-10-17,39.77
540,6,2295,2024-10-17,28.8
3632,6,1928,2024-10-17,73.63
8835,5,1871,2024-10-18,58.97
2191,6,941,2024-10-18,19.61
2948,3,624,2024-10-18,51.4
3825,5,2349,2024-10-18,44.16
1256,1,710,2024-10-18,62.33
888,2,577,2024-10-18,79.94
5487,4,1273,2024-10-18,39.13
6886,5,209,2024-10-18,28.17
4591,3,2390,2024-10-18,19.71
3264,4,2301,2024-10-18,32.57
5322,1,1641,2024-10-18,14.11
2690,1,398,2024-10-18,51.3
8294,3,400,2024-10-18,30.25
80,4,57,2024-10-18,47.59
9495,6,2092,2024-10-19,59.76
789,4,2447,2024-10-19,38.09
5837,6,1203,2024-10-19,65.93
5325,6,2219,2024-10-19,45.89
3967,2,1428,2024-10-19,48.76
4121,1,1852,2024-10-19,12.71
3775,1,2496,2024-10-19,21.66
926,1,2431,2024-10-19,12.43
5786,5,1791,2024-10-19,38.44
359,3,460,2024-10-19,43.09
2221,6,1868,2024-10-19,12.89
8610,6,1480,2024-10-19,21.81
6955,5,1000,2024-10-19,31.6
8626,1,1750,2024-10-19,50.24
5415,1,1401,2024-10-19,25.63
7311,2,650,2024-10-19,75.42
7478,1,1265,2024-10-20,73.07
9756,3,1872,2024-10-20,51.59
5010,1,1260,2024-10-20,19.65
3840,3,2467,2024-10-20,53.05
3328,5,2076,2024-10-20,73.13
9589,4,2229,2024-10-20,38.42
4896,6,1012,2024-10-20,18.88
4621,2,450,2024-10-20,50.9
6854,6,1035,2024-10-20,46.6
2193,3,381,2024-10-20,69.36
1076,4,664,2024-10-20,29.8
5153,3,392,2024-10-20,27.04
8620,2,2136,2024-10-20,18.48
8640,5,2298,2024-10-20,27.4
979,3,728,2024-10-20,39.22
1908,4,2425,2024-10-20,43.42
9300,3,1374,2024-10-20,67.29
5782,6,693,2024-10-21,27.24
8519,4,1207,2024-10-21,48.59
566,5,970,2024-10-21,32.38
2744,5,1185,2024-10-21,44.91
6785,1,1933,2024-10-21,40.94
7192,5,1253,2024-10-21,72.49
7020,5,637,2024-10-21,42.69
5478,5,864,2024-10-21,16.99
9430,2,426,2024-10-21,49.73
7658,6,1747,2024-10-21,13.78
4002,5,1927,2024-10-21,77.44
594,5,1462,2024-10-21,63.94
7011,1,962,2024-10-21,15.78
878,2,286,2024-10-21,69.59
3294,1,1326,2024-10-22,57.02
6233,1,302,2024-10-22,58.49
643,2,666,2024-10-22,24.6
7990,4,474,2024-10-22,55.36
5446,4,1509,2024-10-22,16.41
6614,5,2244,2024-10-22,11.56
9891,6,1986,2024-10-22,41.89
9921,5,1173,2024-10-22,45.84
3876,6,338,2024-10-22,19.53
8123,3,1464,2024-10-22,75.99
3795,5,1875,2024-10-22,77.63
7061,1,1231,2024-10-22,25.62
8558,2,293,2024-10-22,29.76
5324,3,1232,2024-10-22,75.23
5554,5,2085,2024-10-22,32.55
8765,4,1249,2024-10-23,56.93
4378,5,969,2024-10-23,15.81
7216,2,2420,2024-10-23,46.94
2122,1,1250,2024-10-23,39.37
4774,1,1789,2024-10-23,76.75
7300,3,1263,2024-10-23,56.01
9504,5,378,2024-10-23,32.84
1391,5,2323,2024-10-23,69.23
6579,4,2080,2024-10-23,43.11
7713,4,497,2024-10-23,56.83
6555,5,1952,2024-10-23,16.72
1885,2,1230,2024-10-23,57.95
1978,4,2270,2024-10-23,15.86
9578,4,730,2024-10-23,17.06
9693,4,747,2024-10-23,51.41
8979,5,61,2024-10-23,33.87
4888,6,970,2024-10-23,76.71
6389,3,1238,2024-10-23,52.01
266,2,384,2024-10-24,32.38
8664,3,509,2024-10-24,19.83
2869,5,1191,2024-10-24,45.34
1817,2,363,2024-10-24,60.51
6939,4,362,2024-10-24,51.75
7302,2,1660,2024-10-24,46.27
5340,4,724,2024-10-24,24.28
3715,3,518,2024-10-24,13.84
7116,6,833,2024-10-24,44.61
5917,6,1853,2024-10-24,31.26
9480,5,2032,2024-10-24,79.91
1708,5,2004,2024-10-24,58.09
7447,5,2457,2024-10-25,36.24
768,6,1722,2024-10-25,29.13
8132,6,750,2024-10-25,27.36
2476,2,1309,2024-10-25,42.62
2308,2,830,2024-10-25,26.94
1370,5,899,2024-10-25,57.1
4009,5,560,2024-10-25,67.77
6602,4,2434,2024-10-25,21.17
5091,4,180,2024-10-25,27.87
378,4,2432,2024-10-25,37.63
6266,2,990,2024-10-25,30.88
8249,5,563,2024-10-25,34.42
6865,4,568,2024-10-25,56.54
9918,3,1354,2024-10-25,53.17
9450,5,1550,2024-10-25,69.41
7082,2,2429,2024-10-25,59.92
8703,1,2184,2024-10-25,55.27
19,2,1100,2024-10-25,31.37
1560,2,2316,2024-10-26,53.07
8453,2,1185,2024-10-26,40.71
726,4,772,2024-10-26,23.72
3507,4,1808,2024-10-26,47.76
7770,6,1996,2024-10-26,74.99
4690,4,1684,2024-10-26,16.6
8306,1,2139,2024-10-26,51.75
6476,5,2251,2024-10-26,27.33
4318,6,2287,2024-10-26,74.07
5541,6,921,2024-10-26,44.37
5343,5,2186,2024-10-26,74.58
1260,5,1426,2024-10-26,76.6
1661,3,1078,2024-10-26,46.43
6382,4,343,2024-10-27,65.89
5638,5,582,2024-10-27,43.38
1586,1,93,2024-10-27,20.97
6426,3,451,2024-10-27,26.33
9655,4,569,2024-10-27,44.35
1792,4,2002,2024-10-27,21.59
7259,3,636,2024-10-27,10.1
1423,5,1426,2024-10-27,22.59
1,1,1500,2024-10-27,63.41
4894,1,65,2024-10-27,25.84
2572,2,1079,2024-10-27,24.79
7886,5,1963,2024-10-27,32.88
3634,5,727,2024-10-27,17.32
2247,2,737,2024-10-27,76.2
6926,1,2013,2024-10-28,76.95
6736,6,1694,2024-10-28,79.24
1150,6,1268,2024-10-28,33.91
5840,2,2308,2024-10-28,10.48
2302,6,1056,2024-10-28,58.77
8838,1,331,2024-10-28,18.44
7977,4,950,2024-10-28,73.35
9583,4,1726,2024-10-28,53.52
9852,3,2430,2024-10-28,19.26
7027,6,246,2024-10-28,24.64
7244,2,1806,2024-10-28,23.16
7846,5,100,2024-10-28,53.62
4609,4,439,2024-10-28,33.85
7479,6,1691,2024-10-28,41.76
8431,5,607,2024-10-28,62.17
833,1,557,2024-10-28,43.9
9704,5,1474,2024-10-28,33.05
8311,5,142,2024-10-28,52.58
8105,5,639,2024-10-28,25.39
5436,5,2378,2024-10-28,45.31
2790,4,1333,2024-10-28,21.83
2705,3,1105,2024-10-28,30.28
5949,4,748,2024-10-28,65.86
4509,6,758,2024-10-28,21.26
8706,1,1558,2024-10-28,59.23
8326,1,1700,2024-10-29,32.39
9183,2,1519,2024-10-29,64.77
5783,6,2422,2024-10-29,62.29
2865,1,528,2024-10-29,31.89
417,2,1354,2024-10-29,23.8
5281,1,413,2024-10-29,53.89
5599,4,991,2024-10-29,58.89
4556,1,2211,2024-10-29,63.93
6078,2,2009,2024-10-29,75.9
4597,1,690,2024-10-29,23.76
539,2,417,2024-10-29,46.64
6333,4,1852,2024-10-29,64.09
1095,3,74,2024-10-30,77.88
5789,4,321,2024-10-30,75.21
7579,4,1421,2024-10-30,15.34
1714,4,499,2024-10-30,10.1
7400,4,329,2024-10-30,47.0
8781,6,1342,2024-10-30,32.26
2729,2,1709,2024-10-30,61.2
770,4,1525,2024-10-30,46.71
6696,4,2018,2024-10-30,31.47
1016,5,2415,2024-10-31,39.55
8510,6,1702,2024-10-31,76.17
1962,4,395,2024-10-31,45.25
7842,1,2484,2024-10-31,67.06
7339,4,1734,2024-10-31,38.51
8253,2,2390,2024-10-31,37.37
882,2,1963,2024-10-31,23.25
3636,2,1351,2024-10-31,59.58
3659,6,1686,2024-10-31,42.45
1112,6,1977,2024-10-31,77.66
2109,2,585,2024-10-31,24.28
527,1,55,2024-10-31,37.41
4277,3,2085,2024-10-31,37.11
2538,2,1498,2024-11-01,34.72
6574,3,1584,2024-11-01,26.62
8269,6,2375,2024-11-01,53.34
5875,4,47,2024-11-01,44.12
793,5,1335,2024-11-01,55.83
8222,1,699,2024-11-01,17.82
716,3,97,2024-11-01,25.16
8114,6,1843,2024-11-01,53.72
6054,4,1690,2024-11-01,16.5
5409,2,696,2024-11-01,37.22
130,4,471,2024-11-01,73.04
8601,3,682,2024-11-01,51.45
1630,1,524,2024-11-01,21.23
9322,5,1448,2024-11-01,40.93
6473,2,2374,2024-11-01,48.67
9366,5,2070,2024-11-01,28.96
7931,4,1478,2024-11-01,59.87
8194,2,2349,2024-11-01,65.16
7238,3,2486,2024-11-01,18.24
4642,5,620,2024-11-02,63.96
9168,1,1943,2024-11-02,69.41
6429,2,1370,2024-11-02,25.17
1983,2,721,2024-11-02,34.48
4293,2,580,2024-11-02,29.33
2215,6,1134,2024-11-02,15.51
7866,6,2332,2024-11-02,77.33
8238,3,381,2024-11-02,19.51
910,2,2115,2024-11-02,67.04
3458,1,1606,2024-11-02,54.78
7412,5,1566,2024-11-02,10.13
8412,5,1515,2024-11-03,11.56
2388,1,1130,2024-11-03,42.12
9253,6,384,2024-11-03,10.83
1695,6,360,2024-11-03,36.4
6461,2,1412,2024-11-03,12.21
5263,2,2189,2024-11-03,46.41
1577,2,948,2024-11-03,39.64
4400,6,1516,2024-11-03,15.98
8940,6,2102,2024-11-03,20.87
1605,1,242,2024-11-03,47.87
