Customer,column_target,true_value,prediction,class,probability
PA80607,Churn,False,False,True,0.109180388651928
YC87263,Coverage,Premium,Premium,Basic,5.052065002552528e-05
YC87263,Coverage,Premium,Premium,Extended,2.500018576158181e-05
YC87263,Coverage,Premium,Premium,Premium,0.999924479164213
YC87263,Churn,False,True,False,0.3286868534774714
YC87263,Churn,False,True,True,0.6713131465225286
EB52195,Coverage,Basic,Basic,Basic,0.9999682581963878
EB52195,Coverage,Basic,Basic,Extended,1.756977498812796e-05
EB52195,Coverage,Basic,Basic,Premium,1.4172028623994204e-05
EB52195,Churn,False,False,False,0.8828822081792025
EB52195,Churn,False,False,True,0.1171177918207974
VF33776,Coverage,Extended,Extended,Basic,3.606426424602008e-05
VF33776,Coverage,Extended,Extended,Extended,0.9998791234418378
VF33776,Coverage,Extended,Extended,Premium,8.48122939161829e-05
VF33776,Churn,False,False,False,0.503017274505458
VF33776,Churn,False,False,True,0.496982725494542
BP23267,Coverage,Extended,Extended,Basic,0.000261801499609
BP23267,Coverage,Extended,Extended,Extended,0.9996017713507724
BP23267,Coverage,Extended,Extended,Premium,0.0001364271496188
BP23267,Churn,False,True,False,0.4117760178426715
BP23267,Churn,False,True,True,0.5882239821573285
OH80943,Coverage,Extended,Extended,Basic,7.537619480220917e-05
OH80943,Coverage,Extended,Extended,Extended,0.9999223775905256
OH80943,Coverage,Extended,Extended,Premium,2.2462146721523724e-06
OH80943,Churn,True,True,False,0.1996824553173406
OH80943,Churn,True,True,True,0.8003175446826594
OA46321,Coverage,Basic,Basic,Basic,0.9938092297518298
OA46321,Coverage,Basic,Basic,Extended,0.0002812778354699
OA46321,Coverage,Basic,Basic,Premium,0.0059094924127001
OA46321,Churn,False,True,False,0.4550156950305151
OA46321,Churn,False,True,True,0.5449843049694849
CA22248,Coverage,Basic,Basic,Basic,0.999991206050686
CA22248,Coverage,Basic,Basic,Extended,4.9052581216083775e-06
CA22248,Coverage,Basic,Basic,Premium,3.8886911924583456e-06
CA22248,Churn,False,False,False,0.9068093722683592
CA22248,Churn,False,False,True,0.0931906277316406
LK40273,Coverage,Basic,Basic,Basic,0.9999628698732028
LK40273,Coverage,Basic,Basic,Extended,2.394701938646853e-05
LK40273,Coverage,Basic,Basic,Premium,1.3183107410835355e-05
LK40273,Churn,False,False,False,0.936670083163166
LK40273,Churn,False,False,True,0.063329916836834
LI13735,Coverage,Extended,Extended,Basic,1.637093164721558e-05
LI13735,Coverage,Extended,Extended,Extended,0.9999750032633656
LI13735,Coverage,Extended,Extended,Premium,8.62580498715599e-06
LI13735,Churn,False,False,False,0.8237422653893558
LI13735,Churn,False,False,True,0.1762577346106441
LK35963,Coverage,Basic,Basic,Basic,0.9994489513786706
LK35963,Coverage,Basic,Basic,Extended,0.0001432103318865
LK35963,Coverage,Basic,Basic,Premium,0.0004078382894427
LK35963,Churn,False,False,False,0.8619609777656034
LK35963,Churn,False,False,True,0.1380390222343966
YK36937,Coverage,Basic,Basic,Basic,0.9999860090349616
YK36937,Coverage,Basic,Basic,Extended,1.0544471365618334e-05
YK36937,Coverage,Basic,Basic,Premium,3.446493672666623e-06
YK36937,Churn,False,False,False,0.8866331108100762
YK36937,Churn,False,False,True,0.1133668891899238
IY91183,Coverage,Basic,Basic,Basic,0.999925682702835
IY91183,Coverage,Basic,Basic,Extended,6.715322350121795e-05
IY91183,Coverage,Basic,Basic,Premium,7.164073663844419e-06
IY91183,Churn,True,True,False,0.1408433835118178
IY91183,Churn,True,True,True,0.8591566164881822
RA91280,Coverage,Extended,Extended,Basic,8.68630180185611e-06
RA91280,Coverage,Extended,Extended,Extended,0.9999779005501012
RA91280,Coverage,Extended,Extended,Premium,1.3413148096969157e-05
RA91280,Churn,False,False,False,0.731487745120759
RA91280,Churn,False,False,True,0.268512254879241
LA78882,Coverage,Basic,Basic,Basic,0.9939213999556322
LA78882,Coverage,Basic,Basic,Extended,0.0002960325078315
LA78882,Coverage,Basic,Basic,Premium,0.0057825675365362
LA78882,Churn,True,True,False,0.0572967258424147
LA78882,Churn,True,True,True,0.9427032741575851
RO26233,Coverage,Basic,Basic,Basic,0.9999967656388788
RO26233,Coverage,Basic,Basic,Extended,2.2407540273802814e-06
RO26233,Coverage,Basic,Basic,Premium,9.936070938697371e-07
RO26233,Churn,False,False,False,0.9380440240678756
RO26233,Churn,False,False,True,0.0619559759321245
ZE79055,Coverage,Extended,Extended,Basic,1.5027988206747664e-05
ZE79055,Coverage,Extended,Extended,Extended,0.9999819251535796
ZE79055,Coverage,Extended,Extended,Premium,3.046858213689866e-06
ZE79055,Churn,False,False,False,0.7564359406294601
ZE79055,Churn,False,False,True,0.2435640593705399
OI92280,Coverage,Basic,Basic,Basic,0.9993340872101544
OI92280,Coverage,Basic,Basic,Extended,9.1516940523893e-05
OI92280,Coverage,Basic,Basic,Premium,0.0005743958493217
OI92280,Churn,False,False,False,0.7936049058281983
OI92280,Churn,False,False,True,0.2063950941718016
UK62940,Coverage,Basic,Basic,Basic,0.9999962520545748
UK62940,Coverage,Basic,Basic,Extended,2.730370596786103e-06
UK62940,Coverage,Basic,Basic,Premium,1.0175748285132691e-06
UK62940,Churn,True,True,False,0.3427405923591829
UK62940,Churn,True,True,True,0.657259407640817
PU41916,Coverage,Basic,Basic,Basic,0.999366132236318
PU41916,Coverage,Basic,Basic,Extended,8.601424902544491e-05
PU41916,Coverage,Basic,Basic,Premium,0.0005478535146563
PU41916,Churn,False,True,False,0.1020137997775826
PU41916,Churn,False,True,True,0.8979862002224174
QU75179,Coverage,Extended,Extended,Basic,2.0732756412713184e-05
QU75179,Coverage,Extended,Extended,Extended,0.9999411246765448
QU75179,Coverage,Extended,Extended,Premium,3.814256704256906e-05
QU75179,Churn,False,False,False,0.886760719944841
QU75179,Churn,False,False,True,0.113239280055159
PB16956,Coverage,Extended,Extended,Basic,3.434300996231256e-05
PB16956,Coverage,Extended,Extended,Extended,0.9999177242847388
PB16956,Coverage,Extended,Extended,Premium,4.7932705298797055e-05
PB16956,Churn,False,False,False,0.7866615437980397
PB16956,Churn,False,False,True,0.2133384562019603
JX60415,Coverage,Extended,Extended,Basic,9.059955744863005e-06
JX60415,Coverage,Extended,Extended,Extended,0.999972694332062
JX60415,Coverage,Extended,Extended,Premium,1.8245712193246145e-05
JX60415,Churn,False,False,False,0.6492006601292766
JX60415,Churn,False,False,True,0.3507993398707233
CG39505,Coverage,Basic,Basic,Basic,0.9998273135760412
CG39505,Coverage,Basic,Basic,Extended,0.0001008898256582
CG39505,Coverage,Basic,Basic,Premium,7.179659830048171e-05
CG39505,Churn,False,False,False,0.7545623093947016
CG39505,Churn,False,False,True,0.2454376906052984
GD59850,Coverage,Basic,Basic,Basic,0.9999888812374048
GD59850,Coverage,Basic,Basic,Extended,8.857972019345156e-06
GD59850,Coverage,Basic,Basic,Premium,2.2607905756401844e-06
GD59850,Churn,False,False,False,0.7907791848692917
GD59850,Churn,False,False,True,0.2092208151307083
ME37450,Coverage,Basic,Basic,Basic,0.9999607084271822
ME37450,Coverage,Basic,Basic,Extended,2.2349883218981108e-05
ME37450,Coverage,Basic,Basic,Premium,1.694168959873922e-05
ME37450,Churn,False,False,False,0.9523034170947218
ME37450,Churn,False,False,True,0.0476965829052782
EE24901,Coverage,Extended,Extended,Basic,2.0512907208810864e-05
EE24901,Coverage,Extended,Extended,Extended,0.9999754024652864
EE24901,Coverage,Extended,Extended,Premium,4.0846275047743385e-06
EE24901,Churn,True,True,False,0.1362665512085619
EE24901,Churn,True,True,True,0.8637334487914381
VY40793,Coverage,Extended,Extended,Basic,0.0003043255544622
VY40793,Coverage,Extended,Extended,Extended,0.9996245963369474
VY40793,Coverage,Extended,Extended,Premium,7.10781085902703e-05
VY40793,Churn,True,True,False,0.1207386191568153
VY40793,Churn,True,True,True,0.8792613808431846
ZB54635,Coverage,Basic,Basic,Basic,0.9999766197154556
ZB54635,Coverage,Basic,Basic,Extended,1.5134501970504012e-05
ZB54635,Coverage,Basic,Basic,Premium,8.24578257396823e-06
ZB54635,Churn,False,True,False,0.4728136275918265
ZB54635,Churn,False,True,True,0.5271863724081735
IF58637,Coverage,Basic,Basic,Basic,0.9999964842625328
IF58637,Coverage,Basic,Basic,Extended,2.644529329724869e-06
IF58637,Coverage,Basic,Basic,Premium,8.712081376448794e-07
IF58637,Churn,False,False,False,0.9391919468330728
IF58637,Churn,False,False,True,0.0608080531669272
RE95629,Coverage,Basic,Basic,Basic,0.9999774907738972
RE95629,Coverage,Basic,Basic,Extended,1.426343634610855e-05
RE95629,Coverage,Basic,Basic,Premium,8.245789756694683e-06
RE95629,Churn,False,False,False,0.5643282575677498
RE95629,Churn,False,False,True,0.4356717424322501
XO67536,Coverage,Basic,Basic,Basic,0.9999964973887252
XO67536,Coverage,Basic,Basic,Extended,2.445392333770319e-06
XO67536,Coverage,Basic,Basic,Premium,1.0572189407887523e-06
XO67536,Churn,False,False,False,0.9062150601550792
XO67536,Churn,False,False,True,0.0937849398449208
QY56887,Coverage,Extended,Extended,Basic,9.808134214905443e-05
QY56887,Coverage,Extended,Extended,Extended,0.9997734669257414
QY56887,Coverage,Extended,Extended,Premium,0.0001284517321095
QY56887,Churn,True,True,False,0.1314857593548506
QY56887,Churn,True,True,True,0.8685142406451494
TB77524,Coverage,Basic,Basic,Basic,0.997782690675128
TB77524,Coverage,Basic,Basic,Extended,0.0001048552077778
TB77524,Coverage,Basic,Basic,Premium,0.0021124541170942
TB77524,Churn,False,True,False,0.1877795693249827
TB77524,Churn,False,True,True,0.8122204306750173
WM14507,Coverage,Extended,Extended,Basic,1.5738894537208525e-05
WM14507,Coverage,Extended,Extended,Extended,0.999961433448885
WM14507,Coverage,Extended,Extended,Premium,2.2827656577996856e-05
WM14507,Churn,False,False,False,0.7237981406934577
WM14507,Churn,False,False,True,0.2762018593065422
XL90594,Coverage,Extended,Extended,Basic,1.5837072643076207e-05
XL90594,Coverage,Extended,Extended,Extended,0.9999305256557116
XL90594,Coverage,Extended,Extended,Premium,5.363727164528492e-05
XL90594,Churn,False,False,False,0.8162986166179835
XL90594,Churn,False,False,True,0.1837013833820164
CQ78705,Coverage,Extended,Extended,Basic,1.3133413584933968e-05
CQ78705,Coverage,Extended,Extended,Extended,0.9999725810328016
CQ78705,Coverage,Extended,Extended,Premium,1.4285553613473144e-05
CQ78705,Churn,False,False,False,0.6540343329560319
CQ78705,Churn,False,False,True,0.3459656670439681
NY55083,Coverage,Basic,Basic,Basic,0.9993975983517818
NY55083,Coverage,Basic,Basic,Extended,0.0001297871165844
NY55083,Coverage,Basic,Basic,Premium,0.0004726145316337
NY55083,Churn,False,False,False,0.8577007121830477
NY55083,Churn,False,False,True,0.1422992878169523
NJ28041,Coverage,Premium,Premium,Basic,5.161293235938426e-05
NJ28041,Coverage,Premium,Premium,Extended,1.880386368045188e-05
NJ28041,Coverage,Premium,Premium,Premium,0.9999295832039602
NJ28041,Churn,True,True,False,0.3815893707851372
NJ28041,Churn,True,True,True,0.6184106292148628
CF62430,Coverage,Basic,Basic,Basic,0.9996241012163352
CF62430,Coverage,Basic,Basic,Extended,3.6574901128417456e-05
CF62430,Coverage,Basic,Basic,Premium,0.0003393238825363
CF62430,Churn,False,False,False,0.8134109959051137
CF62430,Churn,False,False,True,0.1865890040948863
SM54927,Coverage,Extended,Extended,Basic,1.1708755832989472e-05
SM54927,Coverage,Extended,Extended,Extended,0.9999692083413668
SM54927,Coverage,Extended,Extended,Premium,1.908290280016874e-05
SM54927,Churn,False,True,False,0.1940905726774507
SM54927,Churn,False,True,True,0.8059094273225492
RV58659,Coverage,Basic,Basic,Basic,0.9992167653300416
RV58659,Coverage,Basic,Basic,Extended,5.311339830224565e-05
RV58659,Coverage,Basic,Basic,Premium,0.0007301212716561
RV58659,Churn,False,False,False,0.5268978391173378
RV58659,Churn,False,False,True,0.4731021608826621
UZ42802,Coverage,Extended,Extended,Basic,0.0003361516510104
UZ42802,Coverage,Extended,Extended,Extended,0.9992587103782486
UZ42802,Coverage,Extended,Extended,Premium,0.0004051379707409
UZ42802,Churn,False,True,False,0.079659982756338
UZ42802,Churn,False,True,True,0.920340017243662
KD63933,Coverage,Basic,Basic,Basic,0.995944186830656
KD63933,Coverage,Basic,Basic,Extended,0.0006816399690588
KD63933,Coverage,Basic,Basic,Premium,0.0033741732002848
KD63933,Churn,False,True,False,0.4401391827683073
KD63933,Churn,False,True,True,0.5598608172316927
EG54606,Coverage,Basic,Basic,Basic,0.999878451368736
EG54606,Coverage,Basic,Basic,Extended,6.936906207529113e-05
EG54606,Coverage,Basic,Basic,Premium,5.217956918876314e-05
EG54606,Churn,False,False,False,0.9580792939171644
EG54606,Churn,False,False,True,0.0419207060828355
OP73328,Coverage,Basic,Basic,Basic,0.9998966269818828
OP73328,Coverage,Basic,Basic,Extended,5.148725767308011e-05
OP73328,Coverage,Basic,Basic,Premium,5.188576044429457e-05
OP73328,Churn,False,False,False,0.9440152090954844
OP73328,Churn,False,False,True,0.0559847909045155
QG61936,Coverage,Extended,Extended,Basic,0.0002116852433268
QG61936,Coverage,Extended,Extended,Extended,0.9997610280286446
QG61936,Coverage,Extended,Extended,Premium,2.728672802851922e-05
QG61936,Churn,True,True,False,0.194181471304815
QG61936,Churn,True,True,True,0.805818528695185
UU22643,Coverage,Basic,Basic,Basic,0.9995851056743176
UU22643,Coverage,Basic,Basic,Extended,0.0001133831510959
UU22643,Coverage,Basic,Basic,Premium,0.0003015111745866
UU22643,Churn,True,False,False,0.5433037316232173
UU22643,Churn,True,False,True,0.4566962683767827
MF65419,Coverage,Basic,Basic,Basic,0.9976751895381392
MF65419,Coverage,Basic,Basic,Extended,0.0001009464434951
MF65419,Coverage,Basic,Basic,Premium,0.0022238640183655
MF65419,Churn,False,True,False,0.0607676819546387
MF65419,Churn,False,True,True,0.9392323180453612
NT97069,Coverage,Basic,Basic,Basic,0.9999802107746654
NT97069,Coverage,Basic,Basic,Extended,8.763861049050749e-06
NT97069,Coverage,Basic,Basic,Premium,1.1025364285514763e-05
NT97069,Churn,False,False,False,0.9285468027807756
NT97069,Churn,False,False,True,0.0714531972192245
OC50447,Coverage,Basic,Basic,Basic,0.9999135290468176
OC50447,Coverage,Basic,Basic,Extended,4.338712803124202e-05
OC50447,Coverage,Basic,Basic,Premium,4.308382515117672e-05
OC50447,Churn,False,False,False,0.9309941462075372
OC50447,Churn,False,False,True,0.0690058537924626
FA39525,Coverage,Basic,Basic,Basic,0.9999225028962824
FA39525,Coverage,Basic,Basic,Extended,3.75691587131286e-05
FA39525,Coverage,Basic,Basic,Premium,3.992794500449393e-05
FA39525,Churn,False,False,False,0.9272000627109775
FA39525,Churn,False,False,True,0.0727999372890224
XW18691,Coverage,Premium,Premium,Basic,0.0106965383053162
XW18691,Coverage,Premium,Premium,Extended,0.0005483615029211
XW18691,Coverage,Premium,Premium,Premium,0.9887551001917628
XW18691,Churn,False,True,False,0.3865715089980651
XW18691,Churn,False,True,True,0.6134284910019349
UN98304,Coverage,Basic,Basic,Basic,0.9999144058468538
UN98304,Coverage,Basic,Basic,Extended,7.322155125148747e-05
UN98304,Coverage,Basic,Basic,Premium,1.2372601894681658e-05
UN98304,Churn,False,True,False,0.2163204959613638
UN98304,Churn,False,True,True,0.7836795040386362
ZW33889,Coverage,Basic,Basic,Basic,0.999978657381715
ZW33889,Coverage,Basic,Basic,Extended,7.879771374959437e-06
ZW33889,Coverage,Basic,Basic,Premium,1.3462846910023384e-05
ZW33889,Churn,False,False,False,0.9507138945331696
ZW33889,Churn,False,False,True,0.0492861054668303
MQ80538,Coverage,Extended,Extended,Basic,9.646897092368477e-05
MQ80538,Coverage,Extended,Extended,Extended,0.9999006562485376
MQ80538,Coverage,Extended,Extended,Premium,2.874780538667765e-06
MQ80538,Churn,True,True,False,0.1312810503559685
MQ80538,Churn,True,True,True,0.8687189496440315
HZ28612,Coverage,Basic,Basic,Basic,0.9999837189196976
HZ28612,Coverage,Basic,Basic,Extended,1.2344131020533104e-05
HZ28612,Coverage,Basic,Basic,Premium,3.936949281556807e-06
HZ28612,Churn,False,False,False,0.9169710997247424
HZ28612,Churn,False,False,True,0.0830289002752576
ZQ35017,Coverage,Basic,Basic,Basic,0.9998918999079224
ZQ35017,Coverage,Basic,Basic,Extended,4.324615501669918e-05
ZQ35017,Coverage,Basic,Basic,Premium,6.485393706061214e-05
ZQ35017,Churn,False,False,False,0.9621812513387024
ZQ35017,Churn,False,False,True,0.0378187486612976
AE30506,Coverage,Basic,Basic,Basic,0.999989056067578
AE30506,Coverage,Basic,Basic,Extended,8.706847048991579e-06
AE30506,Coverage,Basic,Basic,Premium,2.2370853730277453e-06
AE30506,Churn,False,True,False,0.4222035122224484
AE30506,Churn,False,True,True,0.5777964877775515
LA16827,Coverage,Extended,Extended,Basic,2.850320965361279e-05
LA16827,Coverage,Extended,Extended,Extended,0.9999467603076354
LA16827,Coverage,Extended,Extended,Premium,2.4736482710898032e-05
LA16827,Churn,False,False,False,0.7165620565755431
LA16827,Churn,False,False,True,0.2834379434244569
TB46243,Coverage,Basic,Basic,Basic,0.9996004302593288
TB46243,Coverage,Basic,Basic,Extended,4.427324460288528e-05
TB46243,Coverage,Basic,Basic,Premium,0.0003552964960682
TB46243,Churn,False,False,False,0.7659873506677328
TB46243,Churn,False,False,True,0.2340126493322671
GI14815,Coverage,Basic,Basic,Basic,0.9994753980512924
GI14815,Coverage,Basic,Basic,Extended,0.0002268507558513
GI14815,Coverage,Basic,Basic,Premium,0.0002977511928562
GI14815,Churn,False,False,False,0.9110694165238848
GI14815,Churn,False,False,True,0.0889305834761151
LQ28707,Coverage,Basic,Basic,Basic,0.9997693203965874
LQ28707,Coverage,Basic,Basic,Extended,0.000148399556002
LQ28707,Coverage,Basic,Basic,Premium,8.228004741041719e-05
LQ28707,Churn,False,False,False,0.8731775477496723
LQ28707,Churn,False,False,True,0.1268224522503277
LC27380,Coverage,Basic,Basic,Basic,0.9999516543586672
LC27380,Coverage,Basic,Basic,Extended,2.9347289036812468e-05
LC27380,Coverage,Basic,Basic,Premium,1.899835229593075e-05
LC27380,Churn,False,False,False,0.8721167608334295
LC27380,Churn,False,False,True,0.1278832391665705
TJ32609,Coverage,Basic,Basic,Basic,0.999730565914057
TJ32609,Coverage,Basic,Basic,Extended,2.9697700062549065e-05
TJ32609,Coverage,Basic,Basic,Premium,0.0002397363858805
TJ32609,Churn,False,False,False,0.8645773271719839
TJ32609,Churn,False,False,True,0.1354226728280161
AU71562,Coverage,Basic,Basic,Basic,0.9999768660247208
AU71562,Coverage,Basic,Basic,Extended,2.086212349668888e-05
AU71562,Coverage,Basic,Basic,Premium,2.271851782553098e-06
AU71562,Churn,False,False,False,0.8119343938767534
AU71562,Churn,False,False,True,0.1880656061232466
JQ66292,Coverage,Basic,Basic,Basic,0.9999877669971629
JQ66292,Coverage,Basic,Basic,Extended,6.079363399486306e-06
JQ66292,Coverage,Basic,Basic,Premium,6.153639437883147e-06
JQ66292,Churn,False,False,False,0.9297334201649016
JQ66292,Churn,False,False,True,0.0702665798350983
BD66455,Coverage,Premium,Premium,Basic,4.817888312003159e-05
BD66455,Coverage,Premium,Premium,Extended,6.643551711767539e-05
BD66455,Coverage,Premium,Premium,Premium,0.9998853855997624
BD66455,Churn,False,True,False,0.1843466181580358
BD66455,Churn,False,True,True,0.8156533818419641
HS97484,Coverage,Extended,Extended,Basic,2.284515897518052e-05
HS97484,Coverage,Extended,Extended,Extended,0.999956505490864
HS97484,Coverage,Extended,Extended,Premium,2.0649350160683155e-05
HS97484,Churn,False,True,False,0.1241731860811853
HS97484,Churn,False,True,True,0.8758268139188147
AB45325,Coverage,Basic,Basic,Basic,0.999986758505122
AB45325,Coverage,Basic,Basic,Extended,6.837295117132532e-06
AB45325,Coverage,Basic,Basic,Premium,6.404199760917289e-06
AB45325,Churn,False,False,False,0.91195517411204
AB45325,Churn,False,False,True,0.0880448258879601
ML93514,Coverage,Premium,Premium,Basic,0.0002936313862779
ML93514,Coverage,Premium,Premium,Extended,4.059909796189447e-05
ML93514,Coverage,Premium,Premium,Premium,0.99966576951576
ML93514,Churn,True,False,False,0.7827428358048142
ML93514,Churn,True,False,True,0.2172571641951858
EO56466,Coverage,Basic,Basic,Basic,0.9999431199225498
EO56466,Coverage,Basic,Basic,Extended,3.480716488604589e-05
EO56466,Coverage,Basic,Basic,Premium,2.2072912564155784e-05
EO56466,Churn,False,False,False,0.8072762839588199
EO56466,Churn,False,False,True,0.1927237160411801
ZK52226,Coverage,Basic,Basic,Basic,0.9999889893222352
ZK52226,Coverage,Basic,Basic,Extended,6.331539280460846e-06
ZK52226,Coverage,Basic,Basic,Premium,4.679138484354691e-06
ZK52226,Churn,True,True,False,0.3227884256412698
ZK52226,Churn,True,True,True,0.6772115743587301
EK87467,Coverage,Basic,Basic,Basic,0.99995401919449
EK87467,Coverage,Basic,Basic,Extended,4.308400276298756e-05
EK87467,Coverage,Basic,Basic,Premium,2.8968027470361017e-06
EK87467,Churn,False,False,False,0.8273808155055625
EK87467,Churn,False,False,True,0.1726191844944374
QT24496,Coverage,Basic,Basic,Basic,0.9996967891626152
QT24496,Coverage,Basic,Basic,Extended,3.637648799613167e-05
QT24496,Coverage,Basic,Basic,Premium,0.0002668343493888
QT24496,Churn,False,False,False,0.695663400150088
QT24496,Churn,False,False,True,0.304336599849912
NM44679,Coverage,Extended,Extended,Basic,3.545462893180902e-05
NM44679,Coverage,Extended,Extended,Extended,0.9999091030513066
NM44679,Coverage,Extended,Extended,Premium,5.544231976162165e-05
NM44679,Churn,False,True,False,0.2663131270850268
NM44679,Churn,False,True,True,0.7336868729149731
SK47066,Coverage,Extended,Extended,Basic,1.9400794121397564e-05
SK47066,Coverage,Extended,Extended,Extended,0.9999567073426046
SK47066,Coverage,Extended,Extended,Premium,2.389186327392298e-05
SK47066,Churn,True,False,False,0.7779314503153515
SK47066,Churn,True,False,True,0.2220685496846485
YB39959,Coverage,Extended,Extended,Basic,1.115736628469428e-05
YB39959,Coverage,Extended,Extended,Extended,0.9999777167979224
YB39959,Coverage,Extended,Extended,Premium,1.1125835792878663e-05
YB39959,Churn,False,False,False,0.6768132893841008
YB39959,Churn,False,False,True,0.3231867106158991
OB97365,Coverage,Premium,Premium,Basic,0.0001650312589464
OB97365,Coverage,Premium,Premium,Extended,1.82278339122373e-05
OB97365,Coverage,Premium,Premium,Premium,0.9998167409071412
OB97365,Churn,False,False,False,0.6544150399054095
OB97365,Churn,False,False,True,0.3455849600945905
HX53470,Coverage,Extended,Extended,Basic,6.360130873376517e-05
HX53470,Coverage,Extended,Extended,Extended,0.999859089101834
HX53470,Coverage,Extended,Extended,Premium,7.73095894324572e-05
HX53470,Churn,False,True,False,0.1608228695904234
HX53470,Churn,False,True,True,0.8391771304095765
JA17689,Coverage,Basic,Basic,Basic,0.9999779700518938
JA17689,Coverage,Basic,Basic,Extended,1.378415439746182e-05
JA17689,Coverage,Basic,Basic,Premium,8.245793708809236e-06
JA17689,Churn,False,True,False,0.3044174504404697
JA17689,Churn,False,True,True,0.6955825495595302
CJ63667,Coverage,Basic,Basic,Basic,0.9978113683875854
CJ63667,Coverage,Basic,Basic,Extended,0.0003531232902529
CJ63667,Coverage,Basic,Basic,Premium,0.0018355083221614
CJ63667,Churn,False,False,False,0.5057509566756039
CJ63667,Churn,False,False,True,0.4942490433243961
GI70759,Coverage,Basic,Basic,Basic,0.9999315176826682
GI70759,Coverage,Basic,Basic,Extended,2.8136021923429743e-05
GI70759,Coverage,Basic,Basic,Premium,4.034629540838026e-05
GI70759,Churn,True,False,False,0.5009044993089666
GI70759,Churn,True,False,True,0.4990955006910333
LT24477,Coverage,Basic,Basic,Basic,0.9992486700326974
LT24477,Coverage,Basic,Basic,Extended,6.227700659705522e-05
LT24477,Coverage,Basic,Basic,Premium,0.0006890529607056
LT24477,Churn,False,False,False,0.9214108722589196
LT24477,Churn,False,False,True,0.0785891277410803
LQ45358,Coverage,Premium,Premium,Basic,0.0001032057454305
LQ45358,Coverage,Premium,Premium,Extended,1.6161915115136646e-05
LQ45358,Coverage,Premium,Premium,Premium,0.9998806323394543
LQ45358,Churn,True,True,False,0.0575654028660393
LQ45358,Churn,True,True,True,0.9424345971339606
WY58284,Coverage,Basic,Basic,Basic,0.9999750894763464
WY58284,Coverage,Basic,Basic,Extended,1.1930507193584248e-05
WY58284,Coverage,Basic,Basic,Premium,1.2980016460043954e-05
WY58284,Churn,False,False,False,0.8882203925980302
WY58284,Churn,False,False,True,0.1117796074019698
YD53564,Coverage,Basic,Basic,Basic,0.9999053590969488
YD53564,Coverage,Basic,Basic,Extended,4.862870546163444e-05
YD53564,Coverage,Basic,Basic,Premium,4.601219758960477e-05
YD53564,Churn,False,False,False,0.9316865799721566
YD53564,Churn,False,False,True,0.0683134200278433
NI66988,Coverage,Extended,Extended,Basic,0.0001056350617065
NI66988,Coverage,Extended,Extended,Extended,0.9998441933457842
NI66988,Coverage,Extended,Extended,Premium,5.017159250934822e-05
NI66988,Churn,False,True,False,0.1129298879998654
NI66988,Churn,False,True,True,0.8870701120001345
LW25030,Coverage,Basic,Basic,Basic,0.9999890748613424
LW25030,Coverage,Basic,Basic,Extended,8.747061010017686e-06
LW25030,Coverage,Basic,Basic,Premium,2.178077647637101e-06
LW25030,Churn,False,False,False,0.9569009569411764
LW25030,Churn,False,False,True,0.0430990430588237
KX47545,Coverage,Basic,Basic,Basic,0.99998381388116
KX47545,Coverage,Basic,Basic,Extended,1.1213103628845072e-05
KX47545,Coverage,Basic,Basic,Premium,4.973015211166364e-06
KX47545,Churn,False,False,False,0.7990660066557197
KX47545,Churn,False,False,True,0.2009339933442802
XB27698,Coverage,Basic,Basic,Basic,0.9999750894763464
XB27698,Coverage,Basic,Basic,Extended,1.1930507193584248e-05
XB27698,Coverage,Basic,Basic,Premium,1.2980016460043954e-05
XB27698,Churn,False,False,False,0.8038000196637916
XB27698,Churn,False,False,True,0.1961999803362085
BX45636,Coverage,Basic,Basic,Basic,0.9994795720538008
BX45636,Coverage,Basic,Basic,Extended,5.780104746748816e-05
BX45636,Coverage,Basic,Basic,Premium,0.0004626268987317
BX45636,Churn,False,False,False,0.9078669982448998
BX45636,Churn,False,False,True,0.0921330017551002
IS85460,Coverage,Basic,Basic,Basic,0.9995108847463268
IS85460,Coverage,Basic,Basic,Extended,0.000127464325421
IS85460,Coverage,Basic,Basic,Premium,0.0003616509282522
IS85460,Churn,False,False,False,0.8328893970000639
IS85460,Churn,False,False,True,0.167110602999936
EG36536,Coverage,Basic,Basic,Basic,0.9990206626193928
EG36536,Coverage,Basic,Basic,Extended,9.803130793267016e-05
EG36536,Coverage,Basic,Basic,Premium,0.0008813060726743
EG36536,Churn,False,False,False,0.5473164396787211
EG36536,Churn,False,False,True,0.4526835603212789
UZ95992,Coverage,Premium,Premium,Basic,0.0001988965410609
UZ95992,Coverage,Premium,Premium,Extended,2.2941184091186e-05
UZ95992,Coverage,Premium,Premium,Premium,0.9997781622748478
UZ95992,Churn,False,False,False,0.8147836141598789
UZ95992,Churn,False,False,True,0.1852163858401211
QL20148,Coverage,Extended,Extended,Basic,3.4522779790450425e-05
QL20148,Coverage,Extended,Extended,Extended,0.999803462505743
QL20148,Coverage,Extended,Extended,Premium,0.0001620147144664
QL20148,Churn,True,True,False,0.4964974061732387
QL20148,Churn,True,True,True,0.5035025938267613
SV51174,Coverage,Extended,Extended,Basic,4.213382008031087e-05
SV51174,Coverage,Extended,Extended,Extended,0.999817385094976
SV51174,Coverage,Extended,Extended,Premium,0.0001404810849436
SV51174,Churn,False,False,False,0.7652250857115995
SV51174,Churn,False,False,True,0.2347749142884005
WP10197,Coverage,Basic,Basic,Basic,0.9994901862831048
