sPerson,product_name,probabilidad_compra,lead_scoring,tiene_producto,product_category,list_driver_names_x,list_driver_values_x,list_barrier_names_x,list_barrier_values_x,_base_values_x,product_name,ResultHistoricoCampañas,Ingresos,ComercialAsignado,IdSex,YearsSinceCampaign,Edad,UltimoContacto,_base_values_y,positive_impact_factors,negative_impact_factors
53146,Salud,0.0050932520826081126,Low,0.0,Mutua,"['ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.00013957421772795446, 0.0001389159029332167]","['Edad', 'IdSex', 'Ingresos', 'UltimoContacto']","[-0.013331050927519477, -0.0008893603023763454, -0.0004184674908374553, -0.00014119307412535775]",0.0686508495464269,Salud,,,1.0,1,,31,19.0,0.1257867645753929,"Edad 16% (31), UltimoContacto 4% (19.0), YearsSinceCampaign 1% (<NA>)","IdSex -1% (1), Ingresos -1% ()"
53169,Salud,0.004637434505012229,Low,0.0,Mutua,"['UltimoContacto', 'Ingresos', 'YearsSinceCampaign']","[0.0017601530255522016, 0.001119659952362852, 0.00013236833420414779]","['IdSex', 'Edad', 'ResultHistoricoCampañas']","[-0.0018231032942611681, -0.0003482650123910452, -8.630006830679479e-06]",0.0686508495464269,Salud,,,1.0,1,,60,19.0,0.1257867645753929,"UltimoContacto 3% (19.0), YearsSinceCampaign 1% (<NA>), Ingresos 1% ()",IdSex -3% (1)
53177,Salud,0.0015541080147724539,Low,0.0,Mutua,"['Edad', 'Ingresos', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.3002946586864082, 0.011258370476732461, 0.004870972657124332, 0.0019532628967934887]","['IdSex', 'UltimoContacto']","[-0.009042110799807903, -0.0024988569752146684]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,45,19.0,0.1257867645753929,"Edad 10% (45), UltimoContacto 2% (19.0), YearsSinceCampaign 1% (<NA>)","Ingresos -2% (20.001_50.000), IdSex -2% (1)"
53192,Salud,0.0025015826339492737,Low,0.0,Mutua,"['Edad', 'UltimoContacto', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.01744726258048027, 0.012000727410757759, 0.004094750533137603, 0.0022937118236915272, 0.0011865938445144563]",['IdSex'],[-0.002008656507698727],0.0686508495464269,Salud,,,1.0,0,,50,19.0,0.1257867645753929,"Edad 12% (50), UltimoContacto 5% (19.0), YearsSinceCampaign 1% (<NA>)",
53198,Salud,0.002427827072850565,Low,0.0,Mutua,"['Edad', 'UltimoContacto', 'Ingresos', 'YearsSinceCampaign']","[0.00163679304382476, 0.00101842421011753, 0.00038713320870154347, 0.00015130970699067344]","['IdSex', 'ResultHistoricoCampañas']","[-0.0012782534320251824, -3.817121597975663e-05]",0.0686508495464269,Salud,,,1.0,1,,47,19.0,0.1257867645753929,"Edad 11% (47), UltimoContacto 5% (19.0), YearsSinceCampaign 1% (<NA>)",IdSex -1% (1)
53237,Salud,0.014201747896129999,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0002795817910131058, 9.163408177845143e-05, 1.3611637710283122e-05]","['Edad', 'IdSex', 'UltimoContacto']","[-0.0281079408574964, -0.0007360327961630416, -0.00033943817634282675]",0.0686508495464269,Salud,,,1.0,1,,84,18.0,0.1257867645753929,"UltimoContacto 8% (18.0), Ingresos 2% (), ResultHistoricoCRM 1% ()","Edad -9% (84), IdSex -3% (1)"
53270,Salud,0.01872997728774,Low,0.0,Mutua,"['Edad', 'Ingresos', 'IdSex', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.05208322374385413, 0.007326125821416878, 0.0010711082113681672, 0.0009917253547762359, 0.0009098829759896626]",['UltimoContacto'],[-0.0014687931657392126],0.0686508495464269,Salud,,50.001_100.000,1.0,0,,47,19.0,0.1257867645753929,"Edad 8% (47), UltimoContacto 4% (19.0), IdSex 2% (0)",
53303,Salud,0.009852627560091764,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.00032226996462902415, 6.959289394733732e-05, 6.810513063840331e-06]","['Edad', 'IdSex', 'UltimoContacto']","[-0.022982745451133834, -0.0016081375459140624, -0.0005242950545672288]",0.0686508495464269,Salud,,,1.0,1,,71,18.0,0.1257867645753929,"UltimoContacto 6% (18.0), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)","Edad -6% (71), IdSex -3% (1)"
53306,Salud,0.028215077415280003,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.0005090705946649209, 0.00016039985737543972, 0.00015944782056016412]","['IdSex', 'UltimoContacto', 'ResultHistoricoCampañas']","[-0.0007283265256675621, -0.0006117832107538787, -5.074479887871577e-06]",0.0686508495464269,Salud,,,1.0,1,,53,18.0,0.1257867645753929,"Edad 7% (53), UltimoContacto 5% (18.0), YearsSinceCampaign 1% (<NA>)",IdSex -1% (1)
53342,Salud,0.002427827072850565,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.0014868579349633481, 0.00038403021106505394, 0.00014936667277809008]","['UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.0012210276310315917, -0.001175013373228446, -3.884948922909439e-05]",0.0686508495464269,Salud,,,1.0,1,,47,18.0,0.1257867645753929,"Edad 11% (47), UltimoContacto 6% (18.0), YearsSinceCampaign 1% (<NA>)",IdSex -1% (1)
53364,Salud,0.002159669773616044,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.0003167064874537537, 3.811506087201754e-05]","['Edad', 'UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.021922637183538356, -0.0013675706092525894, -0.0006198226541633384, -1.0750938100507113e-05]",0.0686508495464269,Salud,,,1.0,1,,74,18.0,0.1257867645753929,UltimoContacto 1% (18.0),Edad -2% (74)
53383,Salud,0.0023329378782274398,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0010073577255333564, 0.0002850442644792149, 2.539449920647522e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.05046838117555629, -0.001734827565745558, -0.0008505165162887335]",0.0686508495464269,Salud,,,1.0,1,,71,18.0,0.1257867645753929,"UltimoContacto 6% (18.0), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)","Edad -8% (71), IdSex -3% (1)"
53405,Salud,0.0023576580664734937,Low,0.0,Mutua,"['Edad', 'IdSex', 'Ingresos', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.29574191568411484, 0.020014822035249135, 0.009729664448355968, 0.007221123169641429, 0.0012211782742970597]",['UltimoContacto'],[-0.02930021295457773],0.0686508495464269,Salud,,,1.0,0,,45,18.0,0.1257867645753929,"Edad 8% (45), UltimoContacto 5% (18.0), Ingresos 1% ()",
53407,Salud,0.001996504477350572,Low,0.0,Mutua,"['Edad', 'Ingresos', 'ResultHistoricoCampañas', 'IdSex', 'YearsSinceCampaign']","[0.006666944912227104, 0.0014902563316864929, 0.0001301513672594849, 0.0001143001643149885, 8.219360653672825e-05]",['UltimoContacto'],[-0.0026944505641778365],0.0686508495464269,Salud,,20.001_50.000,1.0,0,,48,18.0,0.1257867645753929,"Edad 9% (48), UltimoContacto 3% (18.0), YearsSinceCampaign 1% (<NA>)",Ingresos -2% (20.001_50.000)
53454,Salud,0.0015275046447843878,Low,0.0,Mutua,"['Edad', 'Ingresos', 'IdSex', 'ResultHistoricoCampañas']","[0.25907626979609616, 0.03524855532909305, 0.0036047744434778393, 0.002211391664554456]","['UltimoContacto', 'YearsSinceCampaign']","[-0.03323255104994915, -0.000522404415446905]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,45,18.0,0.1257867645753929,"Edad 9% (45), UltimoContacto 6% (18.0), YearsSinceCampaign 1% (<NA>)",
53470,Salud,0.0032199085877579045,Low,0.0,Mutua,"['Ingresos', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.0033772985965746546, 0.000889740143248165, 0.00046683702615164384]","['Edad', 'UltimoContacto', 'IdSex']","[-0.015815079238958002, -0.013501952673241325, -0.00019764891378875574]",0.0686508495464269,Salud,,,1.0,0,,41,18.0,0.1257867645753929,"Edad 7% (41), UltimoContacto 4% (18.0), YearsSinceCampaign 1% (<NA>)",
53475,Salud,0.0035977032555372084,Low,0.0,Mutua,"['Ingresos', 'ResultHistoricoCampañas', 'IdSex', 'YearsSinceCampaign']","[0.0022324210933896242, 0.0006418710716806537, 0.00027165242880282663, 5.326008246326043e-05]","['UltimoContacto', 'Edad']","[-0.022911243976100063, -0.022145698290461726]",0.0686508495464269,Salud,,50.001_100.000,1.0,0,,41,18.0,0.1257867645753929,"Edad 7% (41), IdSex 2% (0), YearsSinceCampaign 1% (<NA>)",
53505,Salud,0.002327987719795036,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.002745024317421833, 0.0004925006305285188, 0.00013617279772211669]","['IdSex', 'UltimoContacto', 'ResultHistoricoCampañas']","[-0.002026997072146104, -0.0007331405183150482, -3.213444395396947e-05]",0.0686508495464269,Salud,,,1.0,1,,47,18.0,0.1257867645753929,"Edad 12% (47), UltimoContacto 6% (18.0), YearsSinceCampaign 1% (<NA>)",IdSex -2% (1)
53521,Salud,0.002277382574443492,Low,0.0,Mutua,"['Edad', 'IdSex', 'ResultHistoricoCampañas']","[0.06126737254755493, 0.011098346547775395, 0.005081031415624441]","['UltimoContacto', 'Ingresos', 'YearsSinceCampaign']","[-0.11583156221187227, -0.007398964525607773, -0.0014794705528393265]",0.0686508495464269,Salud,,0_20.000,1.0,0,,42,18.0,0.1257867645753929,"Edad 11% (42), UltimoContacto 3% (18.0), Ingresos 1% (0_20.000)",
53555,Salud,0.003568643570466241,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.0008518668960843191, 0.00045810553057353063, 0.00015374557879366913]","['UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.0011682510255992316, -0.00015191220261995793, -2.0523140524844744e-05]",0.0686508495464269,Salud,,,1.0,0,,50,18.0,0.1257867645753929,"Edad 11% (50), UltimoContacto 8% (18.0), YearsSinceCampaign 1% (<NA>)",
53589,Salud,0.0011302150418079345,Low,0.0,Mutua,"['Edad', 'Ingresos', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.14169241990849726, 0.009210783583794723, 0.002544726154959332, 0.0013076256028735766]","['IdSex', 'UltimoContacto']","[-0.028718463142282234, -0.015931953009641838]",0.0686508495464269,Salud,,,1.0,1,,44,18.0,0.1257867645753929,"Edad 12% (44), UltimoContacto 5% (18.0), YearsSinceCampaign 1% (<NA>)",IdSex -2% (1)
53613,Salud,0.002385378946755668,Low,0.0,Mutua,"['Edad', 'Ingresos', 'ResultHistoricoCampañas', 'IdSex', 'YearsSinceCampaign']","[0.2879531667078815, 0.021515520877872278, 0.004995837420712924, 0.00374315191795, 0.0018925520127553146]",['UltimoContacto'],[-0.045205380136742725],0.0686508495464269,Salud,,20.001_50.000,1.0,0,,44,18.0,0.1257867645753929,"Edad 13% (44), UltimoContacto 5% (18.0), YearsSinceCampaign 1% (<NA>)",
53685,Salud,0.0035290017813819244,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.0006589443588629399, 0.0004952784285129995, 0.00016048586384695613]","['UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.0011179760734970755, -0.00015430908772178455, -1.5822751840669185e-05]",0.0686508495464269,Salud,,,1.0,0,,52,18.0,0.1257867645753929,"Edad 10% (52), UltimoContacto 7% (18.0), YearsSinceCampaign 1% (<NA>)",
53697,Salud,0.00726507936170495,Low,0.0,Mutua,"['Ingresos', 'ResultHistoricoCampañas']","[0.00031114623956755453, 2.6503740261482186e-05]","['Edad', 'UltimoContacto', 'IdSex', 'YearsSinceCampaign']","[-0.029933497024767716, -0.002680875558327488, -0.0026505759711928758, -3.4582543307722917e-05]",0.0686508495464269,Salud,,0_20.000,1.0,1,,77,18.0,0.1257867645753929,UltimoContacto 2% (18.0),"Edad -8% (77), IdSex -2% (1), Ingresos -1% (0_20.000)"
53716,Salud,0.0013627985642857673,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.00011777863736458285, 7.700447631899793e-05, 7.120140182967926e-06]","['Edad', 'UltimoContacto', 'IdSex']","[-0.023433809000919313, -0.0007866137193602124, -5.636997221317361e-05]",0.0686508495464269,Salud,,0_20.000,1.0,0,,74,18.0,0.1257867645753929,"UltimoContacto 5% (18.0), YearsSinceCampaign 1% (<NA>), IdSex 1% (0)","Edad -10% (74), Ingresos -1% (0_20.000)"
53717,Salud,0.05550905173535001,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0002559418641283144, 9.881109600062568e-05, 1.3358169345532287e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.023832349243195283, -0.00015348859566104964, -5.2237210010262755e-05]",0.0686508495464269,Salud,,,1.0,0,,71,18.0,0.1257867645753929,"UltimoContacto 7% (18.0), YearsSinceCampaign 1% (<NA>), Ingresos 1% ()",Edad -8% (71)
53738,Salud,0.006091995931003193,Low,0.0,Mutua,"['UltimoContacto', 'IdSex']","[0.004880760994803917, 0.0002098809377725694]","['Edad', 'ResultHistoricoCampañas', 'YearsSinceCampaign', 'Ingresos']","[-0.014848947104637997, -0.0030340692548687094, -0.0012763442076192872, -0.0011172602376533962]",0.0686508495464269,Salud,Resolt,,1.0,0,1,68,3.0,0.1257867645753929,,"YearsSinceCampaign -4% (1), UltimoContacto -4% (3.0), Edad -3% (68)"
53802,Salud,0.02597825784188,Low,0.0,Mutua,"['Edad', 'Ingresos', 'IdSex', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.30781154553299567, 0.019522986791183933, 0.005884636104762673, 0.005425252301297181, 0.0025791849790143856]",['UltimoContacto'],[-0.023676450374423785],0.0686508495464269,Salud,,50.001_100.000,1.0,0,,46,18.0,0.1257867645753929,"Edad 10% (46), UltimoContacto 5% (18.0), IdSex 1% (0)",
53845,Salud,0.0038256885231203377,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0003987772799593126, 0.00010252331362662171, 2.2806859864063977e-06]","['Edad', 'UltimoContacto', 'IdSex']","[-0.028098294234696106, -0.0009346685702172069, -0.0007539164287720442]",0.0686508495464269,Salud,,,1.0,1,,80,18.0,0.1257867645753929,"UltimoContacto 5% (18.0), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)","Edad -12% (80), IdSex -3% (1)"
53858,Salud,0.003524727673027336,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0018813508110437918, 0.0003150443689355131, 0.0001371885341907032, 4.959964056888473e-05]","['UltimoContacto', 'IdSex']","[-0.0014948870291904082, -0.0002722811189714129]",0.0686508495464269,Salud,,,1.0,0,,43,18.0,0.1257867645753929,"Edad 9% (43), UltimoContacto 4% (18.0), YearsSinceCampaign 1% (<NA>)",
53877,Salud,0.0010076113068324595,Low,0.0,Mutua,"['Edad', 'Ingresos', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.10555881785299365, 0.007151008349819453, 0.002067364185724319, 0.001212086375527852]","['IdSex', 'UltimoContacto']","[-0.02543256284980651, -0.018956518037439276]",0.0686508495464269,Salud,,,1.0,1,,43,18.0,0.1257867645753929,"Edad 12% (43), UltimoContacto 5% (18.0), YearsSinceCampaign 1% (<NA>)",IdSex -2% (1)
53903,Salud,0.0018202351125064544,Low,0.0,Mutua,"['Ingresos', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.00030660286453955285, 0.00017836651765996855, 0.00015349110693966444]","['Edad', 'UltimoContacto', 'IdSex']","[-0.0076163229713437156, -0.00155275999193491, -0.00021318411143017452]",0.0686508495464269,Salud,,,1.0,0,,38,18.0,0.1257867645753929,"Edad 11% (38), UltimoContacto 5% (18.0), YearsSinceCampaign 1% (<NA>)",
53967,Salud,0.002132203693338233,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.006665430591334534, 0.0014244952846745752, 0.001126317806925171, 0.0003478027144910084]","['UltimoContacto', 'IdSex']","[-0.00584502069292535, -0.001867803379575826]",0.0686508495464269,Salud,,,1.0,0,,50,18.0,0.1257867645753929,"Edad 21% (50), UltimoContacto 16% (18.0), YearsSinceCampaign 2% (<NA>)",
53989,Salud,0.0018202351125064544,Low,0.0,Mutua,"['Ingresos', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.0002874401008501671, 0.0001784005422035378, 0.00015322616988345814]","['Edad', 'UltimoContacto', 'IdSex']","[-0.004436390711545733, -0.0014139432141591158, -0.0002127525520142022]",0.0686508495464269,Salud,,,1.0,0,,39,18.0,0.1257867645753929,"Edad 13% (39), UltimoContacto 5% (18.0), YearsSinceCampaign 1% (<NA>)",
54001,Salud,0.0027111232409364754,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.002625623015437455, 0.0006114342106886706, 0.0001463699391581085, 5.91161596552074e-05]","['UltimoContacto', 'IdSex']","[-0.0003538578642731298, -5.1014392648373826e-05]",0.0686508495464269,Salud,,,1.0,0,,45,18.0,0.1257867645753929,"Edad 9% (45), UltimoContacto 6% (18.0), YearsSinceCampaign 1% (<NA>)",
54016,Salud,0.00237336525471873,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.0008212017428801126, 3.0852813872829105e-05]","['Edad', 'UltimoContacto', 'ResultHistoricoCampañas', 'IdSex']","[-0.005098289231004134, -0.0008156578330255082, -3.5736095842297414e-05, -1.8272295217972115e-05]",0.0686508495464269,Salud,,,1.0,0,,65,18.0,0.1257867645753929,"UltimoContacto 2% (18.0), YearsSinceCampaign 1% (<NA>), IdSex 1% (0)",Edad -1% (65)
54022,Salud,0.01439517954551,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.00022170677534624961, 0.00018666518649986305, 0.00015446292830787926]","['UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.0008979397348185149, -0.00042428789187206066, -5.124690905810328e-06]",0.0686508495464269,Salud,,,1.0,1,,50,18.0,0.1257867645753929,"Edad 10% (50), UltimoContacto 5% (18.0), Ingresos 1% ()",IdSex -1% (1)
54026,Salud,0.002845889529016547,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.0031477596102388607, 0.0005682577664061882, 0.00012725195235597746]","['UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.0006333571411175476, -7.598443167597255e-05, -9.980101046337062e-06]",0.0686508495464269,Salud,,,1.0,0,,53,18.0,0.1257867645753929,"Edad 10% (53), UltimoContacto 6% (18.0), YearsSinceCampaign 2% (<NA>)",
54052,Salud,0.0025669079495516892,Low,0.0,Mutua,"['Edad', 'Ingresos', 'IdSex', 'ResultHistoricoCampañas']","[0.00310824717348954, 0.0024469181979870722, 0.00017756760999992484, 6.820189320193655e-05]","['UltimoContacto', 'YearsSinceCampaign']","[-0.0028932623611992968, -8.465012755410691e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,59,18.0,0.1257867645753929,"UltimoContacto 4% (18.0), IdSex 1% (0), Ingresos 1% (20.001_50.000)",
54122,Salud,0.005582414358884895,Low,0.0,Mutua,"['Edad', 'Ingresos', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.003095820026502353, 0.0005670872745080618, 0.00017455103656676167, 0.00012553058447327536, 7.4540018573266e-05]",['IdSex'],[-9.37921950453741e-06],0.0686508495464269,Salud,,,1.0,0,,44,18.0,0.1257867645753929,"Edad 10% (44), UltimoContacto 2% (18.0), YearsSinceCampaign 1% (<NA>)",
54165,Salud,0.01473646009114,Low,0.0,Mutua,"['Edad', 'Ingresos', 'IdSex', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.2704105279640022, 0.00476832110636251, 0.00466266507886527, 0.003187862823441779, 0.000978555426974434]",['UltimoContacto'],[-0.019177726332951374],0.0686508495464269,Salud,,0_20.000,1.0,0,,50,18.0,0.1257867645753929,"Edad 11% (50), UltimoContacto 8% (18.0), YearsSinceCampaign 1% (<NA>)",
54178,Salud,0.00221484347927137,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.0023735689304704207, 0.0013535720910346808, 0.00011920832743694175]","['IdSex', 'UltimoContacto', 'ResultHistoricoCampañas']","[-0.002358181901983576, -0.0018211342894334497, -2.3660612534728723e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,54,18.0,0.1257867645753929,"Edad 13% (54), UltimoContacto 6% (18.0), Ingresos 2% (20.001_50.000)",IdSex -2% (1)
54195,Salud,0.0025763735880635743,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0006863221314643222, 6.385114707583481e-05, 1.74455808275851e-05]","['UltimoContacto', 'IdSex', 'Edad']","[-0.0027702503113122036, -0.002549941875660857, -0.0015440080103141043]",0.0686508495464269,Salud,,,1.0,1,,61,18.0,0.1257867645753929,,"Edad -2% (61), IdSex -1% (1), UltimoContacto -1% (18.0)"
54198,Salud,0.05915261612684,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0032078301936828506, 0.0005177215836315158, 0.00014095633346727744, 7.71285050733791e-05]","['IdSex', 'UltimoContacto']","[-5.27498503431062e-05, -4.653664922657623e-05]",0.0686508495464269,Salud,,,1.0,0,,46,18.0,0.1257867645753929,"Edad 8% (46), UltimoContacto 3% (18.0), YearsSinceCampaign 1% (<NA>)",
54217,Salud,0.0011224584866418876,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.01929866097098339, 0.005411606743211532, 0.001981347276197191, 0.000736925333517783]","['UltimoContacto', 'IdSex']","[-0.00497568384142424, -0.0006714644323384478]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,47,18.0,0.1257867645753929,"Edad 8% (47), UltimoContacto 7% (18.0), Ingresos 2% (20.001_50.000)",
54242,Salud,0.0018337122859172473,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.00125925638157854, 1.3141618559760389e-05, 1.278707627301967e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.005714571674394095, -0.002981834745280067, -0.0014655137194803558]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,63,17.0,0.1257867645753929,,"Edad -3% (63), IdSex -2% (1), Ingresos -1% (20.001_50.000)"
54245,Salud,0.0035656556144028945,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0018960567795599766, 0.0004453951219404226, 0.0001484750169755865, 7.164970778557677e-06]","['UltimoContacto', 'IdSex']","[-0.0004838007941470879, -7.590593001170328e-05]",0.0686508495464269,Salud,,,1.0,0,,47,18.0,0.1257867645753929,"Edad 10% (47), UltimoContacto 5% (18.0), YearsSinceCampaign 1% (<NA>)",
54269,Salud,0.0019204699851095408,Low,0.0,Mutua,"['YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[0.00015148375116659458, 5.3215173408094725e-05, 3.762221716290383e-06]","['Ingresos', 'UltimoContacto', 'Edad']","[-0.017753021093465566, -0.007538127584863781, -0.004708699669381896]",0.0686508495464269,Salud,,100.001_200.000,1.0,0,,57,18.0,0.1257867645753929,"UltimoContacto 10% (18.0), Ingresos 2% (100.001_200.000), IdSex 1% (0)",Edad -2% (57)
54270,Salud,0.1020224248037,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'IdSex', 'ResultHistoricoCampañas']","[0.2490533241627359, 0.04094862834046555, 0.010055485166322596, 0.008904128468605346, 0.004598588934036962]",['UltimoContacto'],[-0.001643707367338817],0.0686508495464269,Salud,,50.001_100.000,1.0,0,,43,18.0,0.1257867645753929,"Edad 12% (43), UltimoContacto 5% (18.0), IdSex 2% (0)",Ingresos -2% (50.001_100.000)
54335,Salud,0.0020919849562865563,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.04802269872889256, 0.004663498939587377, 0.00130113005499378, 0.0009948254405139447]","['UltimoContacto', 'IdSex']","[-0.02271697098984089, -0.01038289504576786]",0.0686508495464269,Salud,,0_20.000,1.0,1,,51,17.0,0.1257867645753929,"Edad 1% (51), UltimoContacto 1% (17.0)",IdSex -1% (1)
54360,Salud,0.0028216194932985487,Low,0.0,Mutua,"['Edad', 'Ingresos', 'IdSex', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.009718440100486099, 0.0010402921358552098, 0.0002049951944217584, 0.00013359553228011064, 4.055915128615476e-05]",['UltimoContacto'],[-0.002357791127666095],0.0686508495464269,Salud,,0_20.000,1.0,0,,47,17.0,0.1257867645753929,"Edad 10% (47), Ingresos 2% (0_20.000), UltimoContacto 2% (17.0)",
54382,Salud,0.0021788957544789855,Low,0.0,Mutua,['Ingresos'],[0.0014993720157415722],"['Edad', 'ResultHistoricoCampañas', 'UltimoContacto', 'IdSex', 'YearsSinceCampaign']","[-0.009193703399607315, -0.0038795796565092317, -0.00315825119584947, -0.0016252960515170073, -0.0010247609562046836]",0.0686508495464269,Salud,Il·localitzable,20.001_50.000,1.0,1,1,67,17.0,0.1257867645753929,,"Edad -2% (67), YearsSinceCampaign -1% (1), ResultHistoricoCRM -1% (Il·localitzable)"
54384,Salud,0.002031614811601339,Low,0.0,Mutua,"['Edad', 'UltimoContacto', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.09569245797925582, 0.012635030212395378, 0.008555708418543596, 0.00556103777678178, 0.0021257556851018264]",['IdSex'],[-0.0008140237266132896],0.0686508495464269,Salud,,,1.0,0,,60,18.0,0.1257867645753929,"UltimoContacto 10% (18.0), YearsSinceCampaign 1% (<NA>), IdSex 1% (0)",Edad -3% (60)
54395,Salud,0.002132203693338233,Low,0.0,Mutua,"['ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.0002043152054580208, 9.371822738480817e-05]","['Edad', 'UltimoContacto', 'Ingresos', 'IdSex']","[-0.012335554644424374, -0.00148398683212842, -0.0005338965491509385, -4.518409115569933e-05]",0.0686508495464269,Salud,,,1.0,0,,30,17.0,0.1257867645753929,"Edad 2% (30), UltimoContacto 1% (17.0)",Ingresos -1% ()
54428,Salud,0.004203863105818755,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.001250223336951402, 0.000508487728338988, 0.00013877423111020764]","['IdSex', 'UltimoContacto', 'ResultHistoricoCampañas']","[-0.0009342779489205431, -0.000673635400543359, -5.1802424110261385e-05]",0.0686508495464269,Salud,,,1.0,1,,55,17.0,0.1257867645753929,"Edad 7% (55), YearsSinceCampaign 1% (<NA>), ResultHistoricoCRM 1% ()","IdSex -2% (1), UltimoContacto -1% (17.0)"
54433,Salud,0.0009061752880921062,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.018155904680175472, 0.005007031111140724, 0.0016721601057401703, 0.000533405244113836]","['IdSex', 'UltimoContacto']","[-0.009729727935381962, -0.007145802312122665]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,45,17.0,0.1257867645753929,"Edad 13% (45), UltimoContacto 5% (17.0), Ingresos 2% (20.001_50.000)",IdSex -2% (1)
