sale_id,store_id,product_id,sale_date,sales_amount
7676,5,14,2024-06-24,286.57
6822,4,15,2024-06-24,149.26
8028,4,17,2024-06-24,255.31
7493,1,32,2024-06-24,216.79
3120,5,33,2024-06-24,299.5
7703,3,39,2024-06-24,257.13
3998,5,15,2024-06-24,232.45
2086,6,14,2024-06-24,290.54
7142,1,29,2024-06-24,156.39
2344,2,20,2024-06-24,163.36
6317,4,36,2024-06-24,119.34
8,4,13,2024-06-24,263.88
4043,2,32,2024-06-24,205.42
601,6,13,2024-06-25,277.13
7981,5,30,2024-06-25,117.97
9090,1,41,2024-06-25,277.52
1981,5,50,2024-06-25,238.65
7073,3,41,2024-06-25,231.45
3578,2,2,2024-06-25,178.1
4977,5,31,2024-06-25,272.9
7063,5,1,2024-06-25,208.76
2528,5,8,2024-06-25,251.8
5495,6,12,2024-06-26,117.8
4888,2,8,2024-06-26,262.99
1082,3,30,2024-06-26,102.91
2548,4,11,2024-06-26,219.17
2390,6,46,2024-06-26,102.63
3197,5,27,2024-06-26,158.26
6694,4,12,2024-06-26,208.41
2969,3,46,2024-06-26,109.6
5880,4,34,2024-06-26,224.07
2809,6,35,2024-06-26,216.32
1667,4,40,2024-06-26,271.02
8931,2,13,2024-06-26,231.62
4634,4,31,2024-06-26,213.55
6615,1,5,2024-06-26,200.52
4416,4,7,2024-06-27,124.88
6269,4,33,2024-06-27,196.52
5450,1,27,2024-06-27,184.42
5178,1,27,2024-06-27,183.8
4145,2,37,2024-06-27,199.09
7366,2,30,2024-06-27,294.99
6774,2,1,2024-06-27,284.25
5600,5,32,2024-06-27,279.13
4366,6,28,2024-06-27,243.59
4577,3,37,2024-06-27,288.45
7725,6,12,2024-06-27,147.66
7420,4,10,2024-06-28,163.45
1954,4,17,2024-06-28,183.78
3926,4,38,2024-06-28,291.39
3807,1,23,2024-06-28,258.18
5106,5,41,2024-06-28,105.34
2024,6,41,2024-06-28,113.81
5622,1,41,2024-06-28,254.54
1166,6,3,2024-06-28,291.33
44,3,34,2024-06-28,218.36
5203,6,33,2024-06-28,134.58
8291,6,42,2024-06-28,105.45
2015,1,22,2024-06-28,252.25
348,4,25,2024-06-28,194.34
6533,1,12,2024-06-28,163.06
7842,2,39,2024-06-28,165.51
5289,2,33,2024-06-28,188.73
1703,2,4,2024-06-28,217.83
6610,4,50,2024-06-29,185.26
7588,1,49,2024-06-29,157.73
4852,1,48,2024-06-29,193.53
3257,4,31,2024-06-29,198.62
8840,3,48,2024-06-29,134.1
163,1,23,2024-06-29,111.5
7615,1,25,2024-06-29,210.82
5877,6,41,2024-06-29,158.16
3892,5,48,2024-06-29,180.21
9250,6,28,2024-06-29,135.82
8383,5,38,2024-06-29,136.15
534,3,17,2024-06-30,291.18
1043,3,35,2024-06-30,176.18
2096,2,36,2024-06-30,236.07
5594,2,35,2024-06-30,171.55
6099,2,7,2024-06-30,129.52
566,6,28,2024-06-30,253.97
6775,4,38,2024-06-30,239.65
1998,4,6,2024-06-30,247.73
4780,1,21,2024-06-30,230.73
9022,4,36,2024-06-30,245.18
1826,4,16,2024-06-30,267.44
8059,5,50,2024-06-30,213.2
2596,3,37,2024-06-30,150.32
3691,6,38,2024-06-30,244.12
64,3,49,2024-06-30,112.98
9537,2,30,2024-06-30,211.71
6429,6,38,2024-06-30,156.59
946,4,26,2024-06-30,136.9
5094,6,35,2024-07-01,246.1
8641,3,36,2024-07-01,230.98
724,5,24,2024-07-01,153.03
4870,4,16,2024-07-01,283.33
3492,2,45,2024-07-01,161.86
5172,5,28,2024-07-01,297.15
2947,6,43,2024-07-01,195.26
4173,3,34,2024-07-01,257.53
8439,3,30,2024-07-01,100.53
5333,2,23,2024-07-01,269.28
5308,2,39,2024-07-01,236.17
292,1,41,2024-07-02,196.9
2801,6,3,2024-07-02,212.66
4757,6,31,2024-07-02,232.85
2942,3,26,2024-07-02,112.75
5973,6,9,2024-07-02,193.68
5843,1,1,2024-07-02,238.9
991,2,4,2024-07-02,190.35
4294,6,42,2024-07-02,113.64
2036,1,49,2024-07-02,241.19
3268,6,25,2024-07-03,138.94
3096,4,21,2024-07-03,107.11
1324,5,46,2024-07-03,244.47
3185,5,31,2024-07-03,220.34
959,3,30,2024-07-03,275.47
884,5,11,2024-07-03,256.41
5814,1,3,2024-07-03,296.95
2939,4,26,2024-07-03,106.01
3896,2,19,2024-07-03,130.2
2933,4,25,2024-07-03,159.74
1204,3,40,2024-07-03,227.74
3493,4,36,2024-07-03,150.61
6740,3,39,2024-07-03,215.23
7266,4,1,2024-07-03,177.25
4783,5,49,2024-07-03,298.8
9908,3,26,2024-07-03,188.62
9346,3,20,2024-07-03,231.69
3286,3,21,2024-07-04,171.31
5920,1,4,2024-07-04,264.81
549,4,10,2024-07-04,181.15
3355,1,16,2024-07-04,222.63
5024,5,39,2024-07-04,186.51
9000,4,21,2024-07-04,225.66
5974,4,3,2024-07-04,228.75
6808,1,37,2024-07-04,120.21
5114,2,45,2024-07-04,209.11
3695,6,41,2024-07-04,194.7
5403,3,2,2024-07-04,251.52
3663,3,9,2024-07-05,103.47
8226,3,27,2024-07-05,235.23
8670,6,17,2024-07-05,211.18
9496,3,39,2024-07-05,226.18
9749,1,37,2024-07-05,294.1
7387,4,1,2024-07-05,294.76
259,1,2,2024-07-05,157.75
2996,5,41,2024-07-05,232.89
6388,4,34,2024-07-05,286.23
9440,6,32,2024-07-05,161.83
8904,4,44,2024-07-05,179.72
7029,5,15,2024-07-05,208.78
5695,4,2,2024-07-05,178.92
2863,4,40,2024-07-06,127.77
7164,4,4,2024-07-06,211.07
2576,6,43,2024-07-06,153.78
5028,1,22,2024-07-06,101.27
2367,1,12,2024-07-06,282.39
8619,4,48,2024-07-06,209.8
3107,4,7,2024-07-06,286.35
9990,2,21,2024-07-06,140.25
289,4,33,2024-07-06,208.89
9037,5,21,2024-07-06,222.1
5766,2,34,2024-07-06,116.53
5217,5,50,2024-07-06,276.56
3916,3,44,2024-07-06,103.26
6498,5,12,2024-07-06,131.24
8655,6,4,2024-07-06,242.58
3280,3,25,2024-07-06,170.35
8580,5,36,2024-07-06,242.28
9350,4,40,2024-07-07,175.47
8379,4,32,2024-07-07,287.55
3904,2,33,2024-07-07,230.78
5978,3,16,2024-07-07,277.39
9644,6,9,2024-07-07,164.32
3806,5,5,2024-07-07,291.68
7602,1,33,2024-07-07,174.68
1749,1,33,2024-07-07,299.81
3110,6,17,2024-07-07,246.67
7566,5,16,2024-07-07,152.65
2461,6,34,2024-07-07,227.85
4996,6,39,2024-07-07,131.89
9605,5,4,2024-07-07,250.32
5924,5,10,2024-07-07,279.39
3721,3,14,2024-07-07,197.78
6798,2,38,2024-07-07,261.7
7980,5,49,2024-07-07,185.64
9335,5,43,2024-07-07,133.34
4490,1,50,2024-07-07,239.93
6287,5,34,2024-07-07,282.28
7642,6,36,2024-07-07,151.73
2138,3,37,2024-07-07,120.27
3417,4,2,2024-07-08,101.15
5886,6,21,2024-07-08,228.06
3050,4,44,2024-07-08,184.62
5169,4,35,2024-07-08,295.3
482,3,39,2024-07-08,221.07
4248,3,19,2024-07-08,222.36
3275,1,46,2024-07-08,111.49
4345,3,20,2024-07-08,187.96
7568,1,31,2024-07-08,258.77
7794,3,9,2024-07-08,287.25
1600,1,15,2024-07-08,193.56
5673,2,5,2024-07-08,174.99
7312,5,50,2024-07-08,269.54
321,4,41,2024-07-09,175.49
3711,3,20,2024-07-09,222.64
3881,4,8,2024-07-09,121.97
1599,5,39,2024-07-09,203.87
1966,3,21,2024-07-09,147.29
5112,4,24,2024-07-09,265.45
8417,1,15,2024-07-09,269.69
5157,1,39,2024-07-09,107.81
4468,1,40,2024-07-09,129.47
270,5,4,2024-07-09,218.9
8589,5,19,2024-07-09,185.22
2808,2,25,2024-07-09,155.16
6045,3,13,2024-07-09,295.26
1239,4,27,2024-07-09,201.25
6014,6,19,2024-07-10,154.35
8328,5,1,2024-07-10,267.04
3513,3,42,2024-07-10,120.05
580,3,11,2024-07-10,290.65
6051,5,11,2024-07-10,131.09
1960,4,26,2024-07-10,286.37
8593,6,44,2024-07-10,241.01
5637,2,30,2024-07-10,138.49
8780,2,20,2024-07-10,177.21
196,2,21,2024-07-10,196.64
5905,1,30,2024-07-10,161.21
6839,6,22,2024-07-11,190.72
9874,3,16,2024-07-11,216.28
693,1,49,2024-07-11,247.01
60,6,31,2024-07-11,216.19
2563,4,41,2024-07-11,136.4
5929,6,24,2024-07-11,226.52
7326,5,36,2024-07-11,190.22
8783,2,46,2024-07-11,204.8
1712,5,11,2024-07-11,253.38
8611,1,28,2024-07-11,274.86
8843,3,16,2024-07-11,137.55
4584,4,25,2024-07-11,105.78
8330,3,20,2024-07-12,149.25
9240,6,10,2024-07-12,175.78
1477,2,10,2024-07-12,260.93
4998,2,44,2024-07-12,170.49
8603,4,21,2024-07-12,123.88
6130,6,37,2024-07-12,262.38
1769,4,36,2024-07-12,227.55
1045,1,14,2024-07-12,209.54
5598,4,47,2024-07-12,211.15
1335,5,21,2024-07-12,199.34
9554,5,24,2024-07-12,216.75
7012,6,26,2024-07-12,246.68
5152,2,50,2024-07-12,111.66
5398,2,11,2024-07-12,155.33
8799,3,46,2024-07-12,130.7
4235,4,12,2024-07-12,176.91
1185,4,4,2024-07-12,298.52
5972,2,33,2024-07-12,149.45
1816,5,22,2024-07-12,252.81
9638,2,33,2024-07-12,134.49
5702,5,28,2024-07-12,170.12
7709,6,44,2024-07-12,121.91
1517,3,33,2024-07-12,157.51
4202,1,31,2024-07-12,284.61
1862,6,37,2024-07-13,160.25
1943,4,29,2024-07-13,247.01
8433,5,29,2024-07-13,103.41
2717,1,28,2024-07-13,137.07
1729,4,2,2024-07-13,290.75
3760,6,20,2024-07-13,126.09
1168,5,34,2024-07-13,173.91
5780,5,40,2024-07-13,210.27
3771,2,42,2024-07-13,191.97
7789,1,24,2024-07-13,136.01
1503,1,6,2024-07-13,213.8
4728,3,34,2024-07-13,203.88
7261,3,9,2024-07-13,272.91
9727,1,37,2024-07-13,100.53
4484,4,9,2024-07-13,261.51
462,5,37,2024-07-13,128.56
3605,1,4,2024-07-14,157.03
9295,3,38,2024-07-14,173.41
4460,5,45,2024-07-14,114.57
6325,5,38,2024-07-14,150.69
7829,5,42,2024-07-14,112.82
1831,4,46,2024-07-14,171.26
5626,3,41,2024-07-14,153.45
2783,3,28,2024-07-14,293.08
7276,2,9,2024-07-14,207.9
2356,3,2,2024-07-14,231.2
4932,1,13,2024-07-14,190.41
9931,5,5,2024-07-14,281.73
2380,4,31,2024-07-15,282.83
1976,4,47,2024-07-15,199.83
917,3,10,2024-07-15,220.15
4621,6,22,2024-07-15,283.87
2434,5,47,2024-07-15,107.64
8871,6,47,2024-07-15,212.75
4795,4,29,2024-07-16,185.87
2506,1,9,2024-07-16,238.0
8254,4,47,2024-07-16,124.32
675,3,22,2024-07-16,157.74
3593,5,44,2024-07-16,235.58
1081,5,21,2024-07-16,209.07
1139,1,12,2024-07-16,235.76
4855,4,11,2024-07-16,255.44
7289,3,35,2024-07-16,190.02
6185,2,47,2024-07-16,142.24
8632,5,29,2024-07-16,171.98
1020,6,48,2024-07-16,227.61
9168,5,28,2024-07-16,121.14
1171,2,35,2024-07-16,283.15
7655,6,8,2024-07-16,286.6
3114,6,19,2024-07-17,172.9
393,4,19,2024-07-17,265.84
5777,1,8,2024-07-17,273.95
5722,1,29,2024-07-17,207.2
6634,2,35,2024-07-17,104.23
403,2,5,2024-07-17,275.22
5271,3,39,2024-07-17,134.74
2914,1,15,2024-07-17,163.27
5872,2,2,2024-07-17,221.62
8946,1,24,2024-07-17,236.0
4100,6,10,2024-07-17,222.66
1493,1,42,2024-07-17,187.84
4172,5,26,2024-07-17,181.01
1896,2,5,2024-07-17,299.82
6795,2,35,2024-07-17,185.32
353,6,16,2024-07-17,196.54
8643,1,33,2024-07-17,255.02
2256,6,45,2024-07-17,264.42
3579,4,30,2024-07-17,152.92
368,2,13,2024-07-17,123.99
2944,1,42,2024-07-18,185.74
840,6,39,2024-07-18,182.55
947,6,27,2024-07-18,152.28
5593,4,36,2024-07-18,243.84
2728,5,17,2024-07-18,272.24
1934,5,35,2024-07-18,219.98
3999,4,33,2024-07-18,202.13
608,6,39,2024-07-18,102.6
5205,4,36,2024-07-18,117.62
3222,2,27,2024-07-18,186.91
7099,2,25,2024-07-18,147.4
606,1,47,2024-07-19,220.65
8305,4,6,2024-07-19,296.97
6100,1,13,2024-07-19,175.16
2812,2,40,2024-07-19,209.94
2372,3,42,2024-07-19,130.02
5840,5,26,2024-07-19,145.45
9359,1,7,2024-07-19,225.27
3805,3,49,2024-07-19,185.86
4662,4,35,2024-07-19,230.71
9773,3,46,2024-07-19,141.59
8056,6,7,2024-07-19,166.04
7087,5,15,2024-07-20,130.4
3537,5,4,2024-07-20,202.98
7736,6,35,2024-07-20,105.46
3145,4,49,2024-07-20,267.16
436,5,13,2024-07-20,223.84
6305,1,30,2024-07-20,181.92
5411,4,7,2024-07-20,155.27
1058,3,33,2024-07-20,190.09
1428,1,20,2024-07-20,242.81
4309,5,49,2024-07-20,131.41
9978,5,48,2024-07-20,255.7
5635,5,26,2024-07-20,160.94
6160,6,12,2024-07-21,174.13
2006,3,25,2024-07-21,247.8
9691,2,33,2024-07-21,270.93
9222,4,28,2024-07-21,277.33
513,2,33,2024-07-21,155.18
225,1,45,2024-07-21,265.42
2981,3,46,2024-07-21,153.1
4964,2,21,2024-07-21,298.54
2822,2,22,2024-07-21,221.25
1206,6,46,2024-07-21,256.17
9830,4,2,2024-07-21,283.32
839,3,2,2024-07-22,199.57
4617,1,15,2024-07-22,219.11
9724,6,17,2024-07-22,159.72
3175,4,21,2024-07-22,212.01
6851,1,25,2024-07-22,183.63
8692,5,1,2024-07-22,286.35
7892,5,29,2024-07-22,200.69
9058,2,47,2024-07-22,246.82
6682,4,11,2024-07-22,217.44
476,5,28,2024-07-22,156.14
2566,4,39,2024-07-22,188.25
466,3,11,2024-07-22,235.35
6040,1,39,2024-07-22,258.47
985,1,39,2024-07-22,151.1
1013,2,22,2024-07-22,219.7
6831,1,23,2024-07-22,248.59
2856,1,37,2024-07-23,177.75
5583,1,19,2024-07-23,174.21
2963,3,46,2024-07-23,268.55
4816,1,42,2024-07-23,266.41
3951,3,46,2024-07-23,195.61
8491,5,26,2024-07-23,205.95
111,4,11,2024-07-23,289.26
3744,6,13,2024-07-23,126.16
8229,6,25,2024-07-24,142.53
9651,5,26,2024-07-24,104.03
3131,3,26,2024-07-24,191.68
5741,1,38,2024-07-24,261.59
5584,1,34,2024-07-24,172.66
8377,3,31,2024-07-24,123.91
6233,1,12,2024-07-24,179.73
3034,1,19,2024-07-24,197.55
7157,3,43,2024-07-24,209.61
5155,6,2,2024-07-24,149.93
654,4,44,2024-07-24,189.21
5549,3,38,2024-07-24,191.77
6215,2,42,2024-07-24,197.93
3441,6,11,2024-07-24,225.08
3763,6,11,2024-07-24,112.27
2713,3,32,2024-07-24,113.96
6395,6,3,2024-07-24,134.67
5230,1,33,2024-07-24,281.8
9642,1,50,2024-07-24,272.49
1462,1,5,2024-07-25,262.69
7103,5,27,2024-07-25,278.9
2554,5,11,2024-07-25,132.74
5564,2,15,2024-07-25,244.88
1659,5,2,2024-07-25,172.26
5894,3,7,2024-07-25,184.21
5697,1,46,2024-07-25,185.16
7853,5,19,2024-07-25,222.49
8013,4,45,2024-07-25,169.31
1584,3,17,2024-07-25,171.86
1424,1,41,2024-07-25,271.7
3099,4,8,2024-07-25,279.73
3104,3,2,2024-07-25,169.1
1411,1,33,2024-07-25,102.41
4768,2,49,2024-07-25,121.15
6217,4,8,2024-07-25,126.26
6022,3,4,2024-07-26,110.57
2830,6,32,2024-07-26,160.13
6320,2,15,2024-07-26,282.51
851,5,46,2024-07-26,222.95
6350,5,7,2024-07-26,136.85
7231,2,15,2024-07-26,106.4
6966,5,45,2024-07-26,113.02
1718,3,10,2024-07-26,180.1
4415,2,22,2024-07-26,277.86
6773,2,6,2024-07-26,139.35
758,3,11,2024-07-26,220.32
3776,4,16,2024-07-27,130.14
2300,4,26,2024-07-27,222.66
6275,5,34,2024-07-27,139.64
8765,5,49,2024-07-27,139.34
8475,1,50,2024-07-27,157.9
3709,5,26,2024-07-27,254.9
1211,2,18,2024-07-27,239.34
4373,6,26,2024-07-27,267.82
4203,6,35,2024-07-27,181.46
3970,4,15,2024-07-27,133.97
554,6,30,2024-07-28,285.88
9709,4,47,2024-07-28,247.95
3288,3,50,2024-07-28,193.97
9118,1,42,2024-07-28,286.11
1926,4,45,2024-07-28,191.2
8541,3,30,2024-07-28,211.06
8082,4,49,2024-07-28,197.44
2646,4,13,2024-07-28,151.25
4872,2,28,2024-07-28,211.35
5507,6,41,2024-07-28,292.32
4029,3,37,2024-07-28,191.1
5218,3,39,2024-07-28,167.85
7347,4,30,2024-07-28,297.96
316,4,47,2024-07-28,250.14
9833,1,49,2024-07-29,234.76
8729,1,10,2024-07-29,230.79
1087,1,8,2024-07-29,105.33
3365,2,49,2024-07-29,114.62
3029,2,14,2024-07-29,169.97
2854,6,45,2024-07-29,275.57
9019,6,10,2024-07-29,229.83
9680,2,26,2024-07-29,220.72
1508,3,28,2024-07-29,187.83
1914,4,39,2024-07-29,293.23
1913,1,47,2024-07-30,111.69
1361,1,44,2024-07-30,134.13
2092,1,25,2024-07-30,299.66
4902,3,20,2024-07-30,101.68
9951,3,38,2024-07-30,175.37
7159,1,12,2024-07-30,175.34
210,5,24,2024-07-30,235.34
5859,1,36,2024-07-30,112.33
6651,1,14,2024-07-30,288.96
1887,1,39,2024-07-30,259.61
4051,1,33,2024-07-30,261.68
7909,5,4,2024-07-30,251.91
9506,2,48,2024-07-30,282.41
4666,5,1,2024-07-30,135.19
6536,4,37,2024-07-30,130.02
9515,4,36,2024-07-31,163.9
5835,3,31,2024-07-31,195.02
730,5,8,2024-07-31,113.3
7918,3,4,2024-07-31,105.8
6566,1,33,2024-07-31,274.84
8018,2,24,2024-07-31,215.13
3649,5,10,2024-07-31,280.71
4620,2,36,2024-07-31,188.07
4987,6,50,2024-07-31,225.57
9865,5,21,2024-07-31,118.94
9233,1,14,2024-07-31,124.58
5901,3,18,2024-07-31,206.34
3613,5,46,2024-07-31,194.81
7951,1,19,2024-07-31,244.4
2752,4,28,2024-07-31,182.91
3913,3,33,2024-07-31,144.38
6015,2,6,2024-08-01,156.75
2221,4,46,2024-08-01,117.01
8015,4,37,2024-08-01,269.56
2833,6,17,2024-08-01,185.77
286,2,33,2024-08-01,265.32
1183,4,50,2024-08-01,287.01
3160,3,31,2024-08-01,195.89
1891,1,5,2024-08-01,191.24
3664,2,31,2024-08-01,252.74
4247,2,34,2024-08-01,272.66
6944,5,23,2024-08-01,171.67
5039,4,22,2024-08-02,290.41
7953,1,30,2024-08-02,119.3
5404,4,2,2024-08-02,173.86
4568,1,24,2024-08-02,139.73
474,4,35,2024-08-02,198.04
857,1,35,2024-08-02,155.78
8922,2,23,2024-08-02,215.74
4333,4,18,2024-08-02,178.93
326,2,49,2024-08-02,171.74
5851,4,18,2024-08-02,188.55
154,2,10,2024-08-02,139.03
9607,3,9,2024-08-02,280.72
2912,6,40,2024-08-02,108.23
2418,2,16,2024-08-03,131.75
9612,3,3,2024-08-03,132.39
7758,5,37,2024-08-03,295.34
5407,3,20,2024-08-03,125.83
5125,3,24,2024-08-03,260.72
130,2,17,2024-08-03,205.83
3140,2,38,2024-08-03,218.12
3705,5,20,2024-08-03,162.63
2820,3,26,2024-08-03,196.18
9853,2,38,2024-08-03,247.19
8270,2,33,2024-08-03,127.17
9557,3,32,2024-08-03,158.85
2764,4,33,2024-08-03,270.81
2995,3,19,2024-08-03,280.4
6686,5,8,2024-08-03,215.22
1262,2,29,2024-08-03,189.87
7100,3,42,2024-08-03,141.3
2793,5,11,2024-08-03,105.64
9652,3,30,2024-08-03,188.79
838,3,18,2024-08-04,273.51
929,4,29,2024-08-04,219.27
4206,2,36,2024-08-04,192.96
4730,2,11,2024-08-04,199.09
906,4,25,2024-08-04,289.1
2294,1,36,2024-08-04,295.23
5505,5,18,2024-08-04,240.91
908,1,36,2024-08-04,174.6
937,5,32,2024-08-04,163.12
7021,3,8,2024-08-04,178.23
7807,1,27,2024-08-04,227.64
9888,5,30,2024-08-05,263.19
7927,6,44,2024-08-05,172.34
3409,3,23,2024-08-05,233.09
8111,3,1,2024-08-05,193.19
5018,1,31,2024-08-05,293.27
9128,3,31,2024-08-05,241.67
6556,2,43,2024-08-05,272.6
4749,1,48,2024-08-05,150.62
3370,5,50,2024-08-06,274.73
2766,6,3,2024-08-06,163.48
4589,4,35,2024-08-06,145.57
6247,4,39,2024-08-06,222.39
6874,1,42,2024-08-06,133.16
9451,2,13,2024-08-06,100.99
6745,5,5,2024-08-06,223.17
9711,2,31,2024-08-06,146.8
2881,1,13,2024-08-06,245.98
169,6,22,2024-08-06,215.76
6092,2,22,2024-08-06,203.81
9590,4,23,2024-08-06,138.58
470,5,3,2024-08-06,169.02
7000,1,20,2024-08-06,247.18
1456,2,16,2024-08-07,122.29
4075,4,21,2024-08-07,142.32
493,6,18,2024-08-07,179.13
4583,4,10,2024-08-07,175.05
6378,5,18,2024-08-07,146.78
9741,5,30,2024-08-07,237.98
6591,5,10,2024-08-07,281.67
5930,6,19,2024-08-07,102.69
3653,3,38,2024-08-07,115.7
6462,2,29,2024-08-07,173.44
3817,6,22,2024-08-07,119.81
3143,6,7,2024-08-07,178.94
2207,5,11,2024-08-08,145.88
125,3,1,2024-08-08,282.22
9808,3,37,2024-08-08,259.16
2446,2,49,2024-08-08,224.56
3352,5,4,2024-08-08,199.66
9841,3,27,2024-08-08,280.68
6430,4,43,2024-08-08,236.05
9534,5,37,2024-08-08,189.13
7292,4,39,2024-08-08,274.16
7757,1,37,2024-08-08,241.93
3743,1,30,2024-08-08,168.56
1487,1,10,2024-08-08,167.85
4592,1,45,2024-08-08,292.05
2739,5,27,2024-08-08,105.21
6867,5,2,2024-08-09,232.71
530,2,28,2024-08-09,289.8
1488,5,44,2024-08-09,177.1
9059,1,50,2024-08-09,225.67
9614,6,10,2024-08-09,280.62
8071,6,7,2024-08-09,128.02
182,3,48,2024-08-09,195.02
3797,1,20,2024-08-09,256.62
3200,3,15,2024-08-09,249.3
5077,3,38,2024-08-09,220.29
2098,4,29,2024-08-09,219.35
4522,4,24,2024-08-09,244.04
5585,1,10,2024-08-10,163.27
8669,6,22,2024-08-10,137.4
6614,1,32,2024-08-10,203.89
341,4,17,2024-08-10,216.13
1257,4,6,2024-08-10,124.32
6076,1,27,2024-08-10,163.8
9470,6,24,2024-08-10,103.15
8393,2,45,2024-08-10,279.59
5325,3,36,2024-08-10,173.73
7305,2,18,2024-08-10,111.87
836,5,23,2024-08-10,104.99
875,2,13,2024-08-10,171.76
4524,1,23,2024-08-10,237.71
2104,1,8,2024-08-10,269.05
9432,6,31,2024-08-11,145.1
3985,4,44,2024-08-11,244.23
5032,4,21,2024-08-11,167.96
854,3,2,2024-08-11,121.36
9402,5,29,2024-08-11,243.87
8888,3,5,2024-08-11,190.98
6644,2,25,2024-08-11,288.82
9616,3,9,2024-08-11,231.54
8153,4,49,2024-08-11,163.73
3937,5,44,2024-08-12,142.28
7197,2,18,2024-08-12,273.95
6178,6,41,2024-08-12,273.38
8203,4,30,2024-08-12,163.45
9720,2,31,2024-08-12,263.13
9242,6,25,2024-08-12,138.51
2668,4,37,2024-08-12,226.57
6334,3,3,2024-08-12,220.29
3819,4,9,2024-08-12,215.09
8723,4,8,2024-08-12,121.34
9308,4,26,2024-08-12,238.81
8279,3,1,2024-08-12,196.59
8601,4,20,2024-08-12,293.76
7108,2,20,2024-08-13,248.06
2593,3,19,2024-08-13,298.91
8881,3,11,2024-08-13,228.58
944,1,16,2024-08-13,277.75
5514,3,46,2024-08-13,109.62
4495,1,9,2024-08-13,159.29
2354,3,34,2024-08-13,138.34
3730,4,16,2024-08-13,239.14
7796,1,21,2024-08-13,119.17
9501,4,43,2024-08-13,172.58
6357,4,29,2024-08-13,275.27
9444,5,40,2024-08-13,236.18
7236,4,15,2024-08-13,223.88
4836,4,13,2024-08-13,161.57
8661,2,41,2024-08-13,286.61
1270,5,18,2024-08-13,254.19
9197,3,45,2024-08-14,154.05
8351,4,50,2024-08-14,159.73
1279,4,21,2024-08-14,176.91
5164,3,8,2024-08-14,261.39
345,6,11,2024-08-14,108.04
222,6,33,2024-08-14,200.23
1873,1,12,2024-08-14,100.04
3456,6,37,2024-08-14,252.08
6579,2,25,2024-08-14,140.86
5638,3,46,2024-08-14,163.94
1548,6,23,2024-08-14,270.93
1124,3,18,2024-08-14,156.45
7648,4,7,2024-08-14,257.93
4935,4,47,2024-08-14,200.07
551,4,35,2024-08-14,247.23
3433,2,20,2024-08-14,269.84
6115,6,21,2024-08-14,255.28
7201,3,25,2024-08-14,162.47
8561,3,48,2024-08-15,129.03
6064,3,13,2024-08-15,191.72
3162,6,22,2024-08-15,209.1
3463,6,12,2024-08-15,164.12
8365,6,30,2024-08-15,196.33
686,2,34,2024-08-15,166.65
6166,3,10,2024-08-15,166.67
4342,3,6,2024-08-15,139.21
5323,4,1,2024-08-15,226.31
2317,2,11,2024-08-15,295.54
7296,2,14,2024-08-15,266.6
2669,6,41,2024-08-15,290.84
2855,6,10,2024-08-15,175.56
8027,5,28,2024-08-15,183.65
9963,2,36,2024-08-15,268.1
9897,2,30,2024-08-16,166.81
3751,2,12,2024-08-16,282.38
6071,6,36,2024-08-16,285.23
4539,5,50,2024-08-16,103.76
1055,5,8,2024-08-16,105.75
7976,1,8,2024-08-16,285.02
4350,6,38,2024-08-16,111.16
2591,3,1,2024-08-16,239.33
1974,6,47,2024-08-16,259.31
3802,4,33,2024-08-16,259.04
5300,4,18,2024-08-16,210.55
634,3,42,2024-08-16,208.46
1007,5,1,2024-08-16,277.99
5185,3,18,2024-08-16,134.47
5555,4,22,2024-08-16,177.83
6960,4,21,2024-08-16,194.51
691,1,25,2024-08-16,256.89
1983,4,22,2024-08-17,188.94
1281,6,48,2024-08-17,160.54
4243,4,41,2024-08-17,252.79
7681,1,20,2024-08-17,110.1
8859,5,14,2024-08-17,291.49
6925,4,36,2024-08-17,117.75
8169,2,3,2024-08-17,273.12
8646,3,15,2024-08-17,287.33
957,1,39,2024-08-17,106.82
2478,5,42,2024-08-17,125.76
7526,6,12,2024-08-17,161.34
780,2,48,2024-08-17,139.28
9190,4,41,2024-08-18,257.42
7008,5,5,2024-08-18,251.89
5897,1,37,2024-08-18,286.72
1871,4,26,2024-08-18,120.1
9117,1,34,2024-08-18,210.63
2237,1,28,2024-08-18,297.76
1112,4,44,2024-08-18,139.91
7704,4,26,2024-08-18,115.6
4207,5,5,2024-08-18,129.56
9744,3,44,2024-08-18,276.73
2920,1,22,2024-08-19,184.44
9489,6,6,2024-08-19,177.83
5103,2,16,2024-08-19,243.5
6793,6,28,2024-08-19,115.47
8265,2,44,2024-08-19,255.44
6954,3,40,2024-08-19,299.25
7688,2,31,2024-08-19,247.01
2436,5,41,2024-08-19,204.18
9289,5,38,2024-08-19,237.12
1321,3,31,2024-08-19,299.75
7494,6,20,2024-08-19,105.0
3354,1,49,2024-08-20,291.68
3323,5,43,2024-08-20,256.51
3835,1,9,2024-08-20,162.48
5928,3,11,2024-08-20,172.87
7542,6,21,2024-08-20,212.79
583,6,40,2024-08-20,200.72
1947,3,19,2024-08-20,216.48
3076,3,36,2024-08-20,250.25
5019,6,32,2024-08-20,252.73
9482,3,23,2024-08-20,294.0
7798,3,14,2024-08-20,239.87
5054,3,15,2024-08-20,148.53
5261,4,29,2024-08-20,156.3
2610,1,36,2024-08-20,193.17
6586,1,48,2024-08-20,187.01
